q	t	sign	n6	nOther	rawGcdBits	rawGcdSha256	qVal	qFreeGcd	primitiveGcd	factors	omega	rawWindow	m5Capable	rawLeaves	assignedLeaves	sizeCertified	thresholdRatio
10979	6615	-	72489	4363	16	64da9c24ac2078477089bbf67fed3260fff6329cf572f99b13c65f7660bd1bd1	1	5	1	1	0	false	false	0	0	true	NA
10987	1899	+	67821	133743	33	a58e2979fbc337b27820c4b03b9ed3be3444d8e550547c7d2503f7ca3c628e75	1	397375	11	11	1	true	false	0	0	true	0.130622153727516
10987	1899	-	67821	9087	21	3adbf955d42e2af05e929722aac94423038906bc93ec362a12642d7fba900b5e	1	125	1	1	0	false	false	0	0	true	NA
10987	4264	+	70186	136108	23	ab1818d3740e930fa628b475a199409bc9702c16e64644e52371a21e81184419	1	625	1	1	0	true	false	0	0	true	0.00000000000000
10987	4264	-	70186	6722	19	2842b45cc68b8d89d1a189ec7b7c52aac6457642f5936ae0c0978718040e3f20	1	25	1	1	0	false	false	0	0	true	NA
10987	6722	+	72644	138566	27	7c9573a09d6fe89b4c1c11692b3774b94e9774d513210904e15e6ed2a21e8c9d	1	10625	1	1	0	true	false	0	0	true	0.00000000000000
10987	6722	-	72644	4264	23	0f6637995bce433c82eea663ea91c64f142ecf7321e49b2fe7f7ad8b32f05591	1	475	19	19	1	false	false	0	0	true	NA
10987	9087	+	75009	140931	20	73bf456c591814987fb92fcdfc760dec7ef66ba1415f7b1af2c7e28ce992a451	1	95	19	19	1	true	false	0	0	true	0.158641841466977
10987	9087	-	75009	1899	16	4b6048e97f6e3f75f9f72de909790259ce346375fda1fb3a822533b512909b18	1	5	1	1	0	false	false	0	0	true	NA
11059	5312	+	71666	138020	19	6560fd584552d567145c10422f366209b0ae64cd6200f74d79a268866c0b725d	1	25	1	1	0	true	false	0	0	true	0.00000000000000
11059	5312	-	71666	5746	23	212b30411e5c1ac46dc7137d2f90eb57d17f205ecaec88e7b1c97ba957fb7467	1	475	19	19	1	false	false	0	0	true	NA
11059	5495	+	71849	138203	16	40ae0b3f84c896fc59b0460491d0982d80d2da9fbce8ff7b8fafb968489adb57	1	5	1	1	0	true	false	0	0	true	0.00000000000000
11059	5495	-	71849	5563	16	40ae0b3f84c896fc59b0460491d0982d80d2da9fbce8ff7b8fafb968489adb57	1	5	1	1	0	false	false	0	0	true	NA
11059	5563	+	71917	138271	25	ad4479c6abde4424fbd95d486f4f35a799f5618b3a0e961926a572daab87ee6f	1	2375	19	19	1	true	false	0	0	true	0.159351280110124
11059	5563	-	71917	5495	26	7c056fa3eb4d198df575be5f7fc000ec0442004a3761af5ed8e8e1a493e3692b	1	4625	37	37	1	false	false	0	0	true	NA
11059	5746	+	72100	138454	27	00fe3adc6d6137451ce804587a949c1c66a962f08e8e2772f9a758dc8391e0b1	1	8075	19	19	1	true	false	0	0	true	0.159331178136185
11059	5746	-	72100	5312	19	6560fd584552d567145c10422f366209b0ae64cd6200f74d79a268866c0b725d	1	25	1	1	0	false	false	0	0	true	NA
11071	4202	+	70628	137054	23	3e979e2c6ecb2f426f0e992565f1d6e0a5996a88fb5b6dae78f730d79a006b73	1	625	1	1	0	true	false	0	0	true	0.00000000000000
11071	4202	-	70628	6868	19	fc51b4bc04431746cd76de0e5395cfd291c54d771457d9baeaae65ec10a2727c	1	25	1	1	0	false	false	0	0	true	NA
11071	6868	+	73294	139720	29	09982432aa926fbed246bc2540b15d986247cd4cc3841c8040ee2c7b4a5c1755	1	34375	11	11	1	true	false	0	0	true	0.129518819374012
11071	6868	-	73294	4202	23	3e979e2c6ecb2f426f0e992565f1d6e0a5996a88fb5b6dae78f730d79a006b73	1	625	1	1	0	false	false	0	0	true	NA
11083	70	+	66568	133066	26	f425aee2892c8ceeea1f42a81a82621062dfeb2084f985332175000ccb4a0084	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
11083	70	-	66568	11012	25	877d20372a9be81c1f6c0d40af35b8bffe1d48760731dac75267d092eed4048b	1	2125	17	17	1	true	true	0	0	true	0.154647934178085
11083	11012	+	77510	144008	14	78fbc8f76c30aee7e4ff1510ff3958b19438dffdc3abf43ce59f1069db555443	1	1	1	1	0	false	false	0	0	true	NA
11083	11012	-	77510	70	14	78fbc8f76c30aee7e4ff1510ff3958b19438dffdc3abf43ce59f1069db555443	1	1	1	1	0	false	false	0	0	true	NA
11087	1605	+	68127	134649	16	79ef0abde9b3313f07ef4ea56dc23f38a21002893f96183bc128b12ade85754b	1	5	1	1	0	true	false	0	0	true	0.00000000000000
11087	1605	-	68127	9481	20	6b57784e8b3f22a7ff2638582b3f0f7b928501e76a4f786067a2999ef8724f7b	1	85	17	17	1	false	false	0	0	true	NA
11087	9481	+	76003	142525	21	f497da7775bad533df85adea5a1ea485451a5c94d7fe4d44ec21d7e4b533dcf6	1	125	1	1	0	true	false	0	0	true	0.00000000000000
11087	9481	-	76003	1605	21	f9dc19048ef97348261a185325a1c0241c7fc1404014ef09f217d0142a6a11e8	1	95	19	19	1	false	false	0	0	true	NA
11113	3400	+	70078	136756	19	15edd9007fc6ba488112d7fbd4dba3fdc0f8643da359036b25aa61636b6269e3	1	25	1	1	0	true	false	0	0	true	0.00000000000000
11113	3400	-	70078	7712	19	15edd9007fc6ba488112d7fbd4dba3fdc0f8643da359036b25aa61636b6269e3	1	25	1	1	0	false	false	0	0	true	NA
11113	7712	+	74390	141068	23	d2e33e71b31a5ffa1dd708dc06621112aa783c7e804e2cddffd8d6fa9586aa45	1	475	19	19	1	true	false	0	0	true	0.158789278854780
11113	7712	-	74390	3400	24	5ea838d17c594418510581b7b43918d7e21bd3a8fa0e6eee7aaf658bec115faf	1	925	37	37	1	false	false	0	0	true	NA
11117	2297	+	68999	135701	16	1ecea030277e36d89b59f89ac14e0e3d3e64de6f5595e45d9e58ba6298624f83	1	5	1	1	0	true	false	0	0	true	0.00000000000000
11117	2297	-	68999	8819	25	d2d990f8b8be636d1a2c742238dd158da9cdf77e8e3281902439264d5b2abe14	1	1615	323	17*19	2	false	false	0	0	true	NA
11117	8819	+	75521	142223	16	1ecea030277e36d89b59f89ac14e0e3d3e64de6f5595e45d9e58ba6298624f83	1	5	1	1	0	true	false	0	0	true	0.00000000000000
11117	8819	-	75521	2297	16	1ecea030277e36d89b59f89ac14e0e3d3e64de6f5595e45d9e58ba6298624f83	1	5	1	1	0	false	false	0	0	true	NA
11171	1741	+	68767	135793	16	193f6289bf781f216b0f17e8041c9df5e59124bcf284d5640bd030ddd29f8e10	1	5	1	1	0	true	false	0	0	true	0.00000000000000
11171	1741	-	68767	9429	16	193f6289bf781f216b0f17e8041c9df5e59124bcf284d5640bd030ddd29f8e10	1	5	1	1	0	false	false	0	0	true	NA
11171	9429	+	76455	143481	21	eb8dc9ac7890e8296cc3013199d49cd13eef9f11d05cb3a1eeee2a1e6b7950ee	1	125	1	1	0	true	false	0	0	true	0.00000000000000
11171	9429	-	76455	1741	23	e52676e45c818343c038987b7a3d6ad4a679d027c3b9d4e4f0e5e59b71dff9f6	1	625	1	1	0	false	false	0	0	true	NA
11213	5056	+	72334	139612	28	63f250528bb43e20d7d63c3eb20320ebe07913e17dae13b6153b361fbbce3301	1	19375	31	31	1	true	false	0	0	true	0.185751760046079
11213	5056	-	72334	6156	23	3c6dc6697db03d6b50ab51716186e678003408ce022644df3eb64112c7d34e46	1	625	1	1	0	false	false	0	0	true	NA
11213	5507	+	72785	140063	23	3c6dc6697db03d6b50ab51716186e678003408ce022644df3eb64112c7d34e46	1	625	1	1	0	true	false	0	0	true	0.00000000000000
11213	5507	-	72785	5705	21	d3f1d2ac45a72e5e85cc8101c2eee086aef1747edbf1150756bbceb387e5daca	1	125	1	1	0	false	false	0	0	true	NA
11213	5705	+	72983	140261	30	c9ba4b5f8fdae9930a62c5153fcc4f0c437ef13e66622f48f47d4db11a45c3ef	1	59375	19	19	1	true	false	0	0	true	0.159121812013389
11213	5705	-	72983	5507	21	d3f1d2ac45a72e5e85cc8101c2eee086aef1747edbf1150756bbceb387e5daca	1	125	1	1	0	false	false	0	0	true	NA
11213	6156	+	73434	140712	19	10909aedf80eb805255068e924dff522da5227a2f2bd0437633ae4a49a214a6e	1	25	1	1	0	true	false	0	0	true	0.00000000000000
11213	6156	-	73434	5056	21	d3f1d2ac45a72e5e85cc8101c2eee086aef1747edbf1150756bbceb387e5daca	1	125	1	1	0	false	false	0	0	true	NA
11243	145	+	67603	135061	25	d9144868157efd934a352dd86c161835882eedb1bede16f0f55dc4fb9f46af33	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
11243	145	-	67603	11097	25	d9144868157efd934a352dd86c161835882eedb1bede16f0f55dc4fb9f46af33	1	2125	17	17	1	true	true	0	0	true	0.154384203653762
11243	4206	+	71664	139122	19	3150429c312da4d77a9fb0868b42cda5210c407512be027b6c1f2652225c82ef	1	25	1	1	0	true	false	0	0	true	0.00000000000000
11243	4206	-	71664	7036	19	3150429c312da4d77a9fb0868b42cda5210c407512be027b6c1f2652225c82ef	1	25	1	1	0	false	false	0	0	true	NA
11243	7036	+	74494	141952	23	bf347f6451f2033d97229eeb98bee67546807224349850dc86349e0330815350	1	425	1	1	0	true	false	0	0	true	0.00000000000000
11243	7036	-	74494	4206	19	3150429c312da4d77a9fb0868b42cda5210c407512be027b6c1f2652225c82ef	1	25	1	1	0	false	false	0	0	true	NA
11243	11097	+	78555	146013	27	5f4e8e3c2df5141de6f70813ab29978049d7a3f35f553abc0fe52b2c875305a8	1	11875	19	19	1	false	false	0	0	true	NA
11243	11097	-	78555	145	16	7df16bdb28e9d6793d7d1002b1c93ae51addc6d41cc96492f252bac31428acb5	1	5	1	1	0	false	false	0	0	true	NA
11251	854	+	68360	135866	19	f61e60bf701b652336ef3c5db4379b430dcdbe3345af5120ca313acd8739adb0	1	25	1	1	0	true	false	0	0	true	0.00000000000000
11251	854	-	68360	10396	19	f61e60bf701b652336ef3c5db4379b430dcdbe3345af5120ca313acd8739adb0	1	25	1	1	0	true	false	0	0	true	0.00000000000000
11251	10396	+	77902	145408	19	f61e60bf701b652336ef3c5db4379b430dcdbe3345af5120ca313acd8739adb0	1	25	1	1	0	true	false	0	0	true	0.00000000000000
11251	10396	-	77902	854	19	f61e60bf701b652336ef3c5db4379b430dcdbe3345af5120ca313acd8739adb0	1	25	1	1	0	false	false	0	0	true	NA
11261	4088	+	71654	139220	19	53961d025d6a5f58e61bd7bfd8eb37a171aab3924473794efb9b8e27e012d55d	1	25	1	1	0	true	false	0	0	true	0.00000000000000
11261	4088	-	71654	7172	19	53961d025d6a5f58e61bd7bfd8eb37a171aab3924473794efb9b8e27e012d55d	1	25	1	1	0	false	false	0	0	true	NA
11261	7172	+	74738	142304	21	633844585c0ab838b2af48a0b90f32696e7404149c8e149a79b30c050c06d8ee	1	125	1	1	0	true	false	0	0	true	0.00000000000000
11261	7172	-	74738	4088	23	001dadcde7a4d8430f56ef6a08ab6d47a7aa77dc21700907012e7cf46db5052b	1	625	1	1	0	false	false	0	0	true	NA
11273	397	+	68035	135673	25	357988ad8a159c230145844cab8e2e7dd0cfec99f1f7ca0a144c1b871fa44e62	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
11273	397	-	68035	10875	20	16c59dcaf58ed9884eeee02a990d8e2b60b827719dd85386777357e5bdb89e83	1	85	17	17	1	true	true	0	0	true	0.154280104416544
11273	1328	+	68966	136604	23	b00bf4a2a6513f253ab7b736ad580c2eb8312841b378246df13597376c790247	1	625	1	1	0	true	false	0	0	true	0.00000000000000
11273	1328	-	68966	9944	27	5139552848a1547105a57516e9dd1139ba3ad41270f3d694290f237cb63d6394	1	11875	19	19	1	true	false	0	0	true	0.160094557727326
11273	9944	+	77582	145220	19	239f103334f94beaa65296b9ef5a5390138df186d157c0fd303e3e467f75a6a9	1	25	1	1	0	true	false	0	0	true	0.00000000000000
11273	9944	-	77582	1328	19	239f103334f94beaa65296b9ef5a5390138df186d157c0fd303e3e467f75a6a9	1	25	1	1	0	false	false	0	0	true	NA
11273	10875	+	78513	146151	27	e3fe5c5f235fe4a53f6b1ed71310cd69f201291ef9d6c5f1d47aeca47c30b5aa	1	6875	11	11	1	true	false	0	0	true	0.128543902439861
11273	10875	-	78513	397	16	a5c2d2314c00b5dbdf85e870d49823c8a0489834e80d5409805bff1807ca7756	1	5	1	1	0	false	false	0	0	true	NA
11279	1005	+	68679	136353	20	85429e7bbe6c91a2c4f49eee4034c03f70e08d2dea2bf1f7a69e85bd51331a4e	1	85	1	1	0	true	false	0	0	true	0.00000000000000
11279	1005	-	68679	10273	21	8466d4125ef45d6fb1b145254ac67c67e95c862c2b8451708a440c60678744ef	1	95	19	19	1	true	false	0	0	true	0.160165380116440
11279	10273	+	77947	145621	20	47281286813942618bcac49f56ff2adfd51ee8b561cc8169b4a96fba3a25435a	1	55	11	11	1	true	false	0	0	true	0.128654803785999
11279	10273	-	77947	1005	16	ec372740efdd75cebb313dba86a75861ae7743cb29af8a12f30dad968eef6175	1	5	1	1	0	false	false	0	0	true	NA
11287	3511	+	71233	138955	40	cd68af265a7db364a61430866c63731374eb8becbeeb410c046a31f085fbf23a	1	55515625	209	11*19	2	true	false	0	0	true	0.289466867698352
11287	3511	-	71233	7775	26	527c2e405fff8dabc9eb701031fc0926b0591d0aa74bbabc503c016bdf46303c	1	5225	209	11*19	2	false	false	0	0	true	NA
11287	5228	+	72950	140672	19	440806fecf021a7091fb6a8bf5ffacc094bb73717614db03b5faa2ebb9b51a93	1	25	1	1	0	true	false	0	0	true	0.00000000000000
11287	5228	-	72950	6058	27	30969d869c767fc33f4592b7d2d0cfe9ef93708855b49391f44ce713680887ce	1	10625	17	17	1	false	false	0	0	true	NA
11287	6058	+	73780	141502	19	440806fecf021a7091fb6a8bf5ffacc094bb73717614db03b5faa2ebb9b51a93	1	25	1	1	0	true	false	0	0	true	0.00000000000000
11287	6058	-	73780	5228	23	6209995bcddc9b73243748e474b0b215db39917666becf42d1f8c4c0a185c66f	1	625	1	1	0	false	false	0	0	true	NA
11287	7775	+	75497	143219	16	7605cf7a6db6c222ffc5bc74efd77d481a23ab87bab0671097675df7411f5cdf	1	5	1	1	0	true	false	0	0	true	0.00000000000000
11287	7775	-	75497	3511	16	7605cf7a6db6c222ffc5bc74efd77d481a23ab87bab0671097675df7411f5cdf	1	5	1	1	0	false	false	0	0	true	NA
11317	1627	+	69529	137431	23	660e5e5824e84db147fdfbfe46b0eac1a9f3034661e6790c6d73e568ebf09bc2	1	625	1	1	0	true	false	0	0	true	0.00000000000000
11317	1627	-	69529	9689	16	7a1a0e4b60a5ee912b07a92cfbcbebf623aea509aa7ef4fe100eb900800630a3	1	5	1	1	0	false	false	0	0	true	NA
11317	3107	+	71009	138911	23	660e5e5824e84db147fdfbfe46b0eac1a9f3034661e6790c6d73e568ebf09bc2	1	625	1	1	0	true	false	0	0	true	0.00000000000000
11317	3107	-	71009	8209	23	660e5e5824e84db147fdfbfe46b0eac1a9f3034661e6790c6d73e568ebf09bc2	1	625	1	1	0	false	false	0	0	true	NA
11317	8209	+	76111	144013	23	660e5e5824e84db147fdfbfe46b0eac1a9f3034661e6790c6d73e568ebf09bc2	1	625	1	1	0	true	false	0	0	true	0.00000000000000
11317	8209	-	76111	3107	20	c2a99374293f957550a81fb73884f27177d2288fbdc5ff0d1970d28bd4e50669	1	55	11	11	1	false	false	0	0	true	NA
11317	9689	+	77591	145493	21	3dae09044f494417b7abc0ed1bf22e8253faffd1838e519c2ad94898bb271fd7	1	125	1	1	0	true	false	0	0	true	0.00000000000000
11317	9689	-	77591	1627	19	8e938b10fb72b322f2cb91c76692a764f4bbd9bbc623fc2f61b0c4e2056f4de8	1	25	1	1	0	false	false	0	0	true	NA
11369	2239	+	70453	138667	27	c406bf19543b82fbeb8cdbadeed827b79b35d2cdcd8e3075e5bf384dd4e18a23	1	10625	1	1	0	true	false	0	0	true	0.00000000000000
11369	2239	-	70453	9129	16	28a63dc988b01b5fd549133e4e80d62fa55d7794048164ab465a7a68d896db9b	1	5	1	1	0	false	false	0	0	true	NA
11369	9129	+	77343	145557	27	149675c0c71077ab859372a0a7a5e6cede5c13c39411f89d46d939ca80740b2b	1	6875	11	11	1	true	false	0	0	true	0.128769299200965
11369	9129	-	77343	2239	25	61b8611a02d58dd55cbd935ee6b7839a15845d007cdfa919c2356a2992191601	1	2035	407	11*37	2	false	false	0	0	true	NA
11383	1869	+	70167	138465	32	8537dfbb0e71b667a1587584531c6f68f688f737f94be34e344d5ddec3b8b1f6	1	201875	19	19	1	true	false	0	0	true	0.159780131316285
11383	1869	-	70167	9513	23	bd30e427ef8c8800f997df01512ca17666e4ab095b54e876b91eecc7482605d5	1	625	1	1	0	false	false	0	0	true	NA
11383	9513	+	77811	146109	22	345b199b5067f1ab00fe028c0e15ebf4dd3f8e9be086b74e29ed375b894285b5	1	275	11	11	1	true	false	0	0	true	0.128694497692128
11383	9513	-	77811	1869	22	b96ef8b2637158070b3a8558defd4395437a0318dc384c6c2e8f1c75a5fa2e5e	1	185	37	37	1	false	false	0	0	true	NA
11423	1737	+	70275	138813	19	f507d1fdc5ec6ba6cca93a55a7b9b8ea6674c8f2df92cd8ac05147af20b1930e	1	25	1	1	0	true	false	0	0	true	0.00000000000000
11423	1737	-	70275	9685	16	81344e98adba1f6481e42953fc02eb2e4c5b9aec8bff1a02a0f21d67e763ca32	1	5	1	1	0	false	false	0	0	true	NA
11423	9685	+	78223	146761	21	4f0be3e7c9ea514f2fdee08c59f5aa8491ce93395c87c00ee0fb71a07e3cf7e3	1	125	1	1	0	true	false	0	0	true	0.00000000000000
11423	9685	-	78223	1737	19	f507d1fdc5ec6ba6cca93a55a7b9b8ea6674c8f2df92cd8ac05147af20b1930e	1	25	1	1	0	false	false	0	0	true	NA
11437	139	+	68761	137383	28	abeac79e2232ea579f362634d04aea9a6cd60a7f4baa356c48e24fdc0e689c7a	1	11875	19	19	1	true	false	0	0	true	0.160144096561157
11437	139	-	68761	11297	29	dcf5ae78d65017f284a808cd4e1ac696e47dadadaf23cc9c147e622af7525e74	1	33875	271	271	1	true	true	0	0	true	0.304691747305972
11437	11297	+	79919	148541	21	4d0d360cb1bdd0b1e1a6685760603eba769984cc599ec717a1e633db503b011d	1	125	1	1	0	true	false	0	0	true	0.00000000000000
11437	11297	-	79919	139	16	018be092544069c0f3edcced6f04e5a016362fe5737a714f2a6cfdd083e0cf07	1	5	1	1	0	false	false	0	0	true	NA
11443	1908	+	70566	139224	21	5f878097061589f47c5d7efd3f4e2299852c434618f97486b14fa1827c8cd11e	1	125	1	1	0	true	false	0	0	true	0.00000000000000
11443	1908	-	70566	9534	21	5f878097061589f47c5d7efd3f4e2299852c434618f97486b14fa1827c8cd11e	1	125	1	1	0	false	false	0	0	true	NA
11443	9534	+	78192	146850	19	3e79b58e8ee7a0b63e2f2cb9a4dd2821513b7883b7287cc3c25d20cb15e9d5a7	1	25	1	1	0	true	false	0	0	true	0.00000000000000
11443	9534	-	78192	1908	24	09f9039507e0cdb7146c4973c321ab0f4135c371aae81d2caa253020fa90c4ac	1	1375	11	11	1	false	false	0	0	true	NA
11447	2644	+	71326	140008	23	0cb40c083d67b6382ce747880dc515a5896cbe6318a07f4ca480a04b85caa56a	1	425	1	1	0	true	false	0	0	true	0.00000000000000
11447	2644	-	71326	8802	18	b3a6886146418634ed02201f1553dfec319f0762b7291f269ef582f14e4631fa	1	17	17	17	1	false	false	0	0	true	NA
11447	5139	+	73821	142503	21	9f29725a6c37125df6c791b5e4d4f11eedc13c156197c1f922dd86607816b711	1	125	1	1	0	true	false	0	0	true	0.00000000000000
11447	5139	-	73821	6307	25	36e77a090556e4ac5c0738a8b15cc76204d1913d4e6949b9327b63da7305e1d5	1	2375	19	19	1	false	false	0	0	true	NA
11447	6307	+	74989	143671	16	d3e952d68a955da89d4d141c49cb6fba122c3ece5040cb3a1859b7d130a04d16	1	5	1	1	0	true	false	0	0	true	0.00000000000000
11447	6307	-	74989	5139	20	d2744fc87e6562ee1816acaf2ae5aaaa62a00d3fac5ef089cb970bbd603a0a40	1	55	11	11	1	false	false	0	0	true	NA
11447	8802	+	77484	146166	30	e6691503e766cdd45240234b839b2b12e6aa054c758c285471a298fdb8479d92	1	59075	139	139	1	true	false	0	0	true	0.264950023247253
11447	8802	-	77484	2644	24	71f884278f7d15c4e3c8dca70db1a6eff2a9afb5464807250f9b7367321ad08f	1	925	37	37	1	false	false	0	0	true	NA
11467	4255	+	73057	141859	21	8488691a3c4084bd29cf20accbd8a244235b155200ea6b6ca375a2bc3c67af1f	1	125	1	1	0	true	false	0	0	true	0.00000000000000
11467	4255	-	73057	7211	32	64dbc00e0b44260672b4e954d3b9c96f6eb8d0fa08e51a08623a94f6fd74af2a	1	201875	323	17*19	2	false	false	0	0	true	NA
11467	7211	+	76013	144815	23	9c1c0ffa1293afa378428c63b7170090237c6e1e98a805f9987a127bdbb1d974	1	625	1	1	0	true	false	0	0	true	0.00000000000000
11467	7211	-	76013	4255	21	8488691a3c4084bd29cf20accbd8a244235b155200ea6b6ca375a2bc3c67af1f	1	125	1	1	0	false	false	0	0	true	NA
11519	149	+	69263	138377	19	888f1214bbdab7acdfb91dfd09c02103421d92651617ff0884ee9c9fad9f65b1	1	25	1	1	0	true	false	0	0	true	0.00000000000000
11519	149	-	69263	11369	19	888f1214bbdab7acdfb91dfd09c02103421d92651617ff0884ee9c9fad9f65b1	1	25	1	1	0	true	true	0	0	true	0.00000000000000
11519	1987	+	71101	140215	28	b772cdb6465be861d57c0943c0dea7ee988c2a1b52af224afecc7a84e5efa33a	1	11875	19	19	1	true	false	0	0	true	0.159570896648642
11519	1987	-	71101	9531	23	817158717368c395c22eb82dbcf147e9f76019dad32dd54fcf65b5e7a67fadc2	1	625	1	1	0	false	false	0	0	true	NA
11519	9531	+	78645	147759	25	ebf0132276b8b8b01ad1e127d9ee2a7435b7332cbd57fb8ba07f0c6b85277a34	1	1615	19	19	1	true	false	0	0	true	0.157842455077862
11519	9531	-	78645	1987	20	7484e03b2f31e70582367247e3ccb14b0dd741d7314f3309785efc8877e18c14	1	55	11	11	1	false	false	0	0	true	NA
11519	11369	+	80483	149597	21	f10a7c391070a1f59bfebb2240ab1966951fafa98c9196976a58b7c64be827e2	1	125	1	1	0	true	false	0	0	true	0.00000000000000
11519	11369	-	80483	149	16	e6885e17b51dc90c1384934c0e8f3ddd287a194a159a2627b08651a7d7fa6dc1	1	5	1	1	0	false	false	0	0	true	NA
11549	314	+	69608	138902	26	5bf01562194c5c254762d078623cf5aa4d299c21a15bde820df4d39302408196	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
11549	314	-	69608	11234	19	53cc523553057e1fcccfeab63418e71af984b9b7aacf89f70622489da555ac46	1	25	1	1	0	true	true	0	0	true	0.00000000000000
11549	1085	+	70379	139673	19	53cc523553057e1fcccfeab63418e71af984b9b7aacf89f70622489da555ac46	1	25	1	1	0	true	false	0	0	true	0.00000000000000
11549	1085	-	70379	10463	19	53cc523553057e1fcccfeab63418e71af984b9b7aacf89f70622489da555ac46	1	25	1	1	0	true	false	0	0	true	0.00000000000000
11549	10463	+	79757	149051	34	a21ff2783ed6f81a35d97033ff3888ff61c1ba1903cd8629a2c67b171462b14c	1	775625	73	73	1	true	false	0	0	true	0.229650488081743
11549	10463	-	79757	1085	25	689f81f20f96ecf0517ebf6590eb11fde4e6eeb53241948d48db376ef9820c9c	1	2125	17	17	1	false	false	0	0	true	NA
11549	11234	+	80528	149822	19	53cc523553057e1fcccfeab63418e71af984b9b7aacf89f70622489da555ac46	1	25	1	1	0	true	false	0	0	true	0.00000000000000
11549	11234	-	80528	314	14	b6a92efd4fc6ca535cea42c84eaf4a98befe1741abb868f7b325a81b0b8f6bee	1	1	1	1	0	false	false	0	0	true	NA
11551	1314	+	70620	139926	18	ef2006ceeeceed980bbb8e1f08c5ab7daf3db32d85ec44c6c56328f2870d58bc	1	19	19	19	1	true	false	0	0	true	0.159687139586498
11551	1314	-	70620	10236	14	78a0be10282fe5928972dbfa92e3a213585097d477329dfe76be2c527ae94e42	1	1	1	1	0	true	false	0	0	true	0.00000000000000
11551	10236	+	79542	148848	42	dfa8157cf2f0f167a12a4a61f7ffdd2a1b728d4de72de603c6e84d9416467f21	1	217653125	241	241	1	true	false	0	0	true	0.293661262540068
11551	10236	-	79542	1314	17	83a32ddba0386e44ef2abc6b455d6ec5541424126cb9372440607fc3fca1e03d	1	11	11	11	1	false	false	0	0	true	NA
11597	1451	+	71033	140615	21	52a1f8e3f6ad68739b61ee4c347cb39afb44f9848b32fe22b1137f6525719a61	1	125	1	1	0	true	false	0	0	true	0.00000000000000
11597	1451	-	71033	10145	25	28ebe04e7fae230b655e106becdc83c264153e35e2db3fefa42b7becce7794b7	1	2125	17	17	1	false	false	0	0	true	NA
11597	10145	+	79727	149309	20	4e4f748dc70b1b0757e8355d54f0d6fea2cce1d31547159550472bd0d2a62a4d	1	85	1	1	0	true	false	0	0	true	0.00000000000000
11597	10145	-	79727	1451	16	91d26d47e04ddca33fbce5ebd124fd0bc73204616609d38be9d8a053e696fb95	1	5	1	1	0	false	false	0	0	true	NA
11657	3932	+	73874	143816	19	96026a4ebfda62e08e302aa0cf21d2b754f16fdfb4b6f3bb054ae97fe1842bd5	1	25	1	1	0	true	false	0	0	true	0.00000000000000
11657	3932	-	73874	7724	26	4edb4c2b10273d5f3adf665feae49d295a265c55ede1e9d64ee5d727fdebf04f	1	5225	209	11*19	2	false	false	0	0	true	NA
11657	7724	+	77666	147608	27	fa6106ea54084a51f0ca93dcbdfcb2b5cfcd89a09093c6caf1a486f78fc9a67f	1	10625	1	1	0	true	false	0	0	true	0.00000000000000
11657	7724	-	77666	3932	31	f230b9245fbd45d1f0a87f388ba2fe030ba1f3014cd4eac7f767a653a5debf15	1	116875	187	11*17	2	false	false	0	0	true	NA
11677	2610	+	72672	142734	23	411e68557b2093d64df8cd5bb2edaffc423655810deb1a8367a6dac6d38f897f	1	625	1	1	0	true	false	0	0	true	0.00000000000000
11677	2610	-	72672	9066	21	174279c58c5a0c5cc9496c57eb7354ce3d6be1bbb7d5c59af08defb528c61d4b	1	125	1	1	0	false	false	0	0	true	NA
11677	3063	+	73125	143187	16	a2b57801f08084bf76cde6e5a0d5f16112ba682cc55ecfc81239249dcbabad1a	1	5	1	1	0	true	false	0	0	true	0.00000000000000
11677	3063	-	73125	8613	16	a2b57801f08084bf76cde6e5a0d5f16112ba682cc55ecfc81239249dcbabad1a	1	5	1	1	0	false	false	0	0	true	NA
11677	8613	+	78675	148737	20	ad75dda0d381bc315d9be9a96f5415d17531ab92085417574ba0b40aa58993cb	1	85	1	1	0	true	false	0	0	true	0.00000000000000
11677	8613	-	78675	3063	28	7da0668f7466f699b2f64492798400b6695159b6d741fdace4f27993c6603e76	1	17765	3553	11*17*19	3	false	false	0	0	true	NA
11677	9066	+	79128	149190	27	24f81a8ef033fca9700be150de61bdfcd5582f8df0e4725cc4de9eee4c2bb707	1	10625	1	1	0	true	false	0	0	true	0.00000000000000
11677	9066	-	79128	2610	14	22aea31aebd353534aaea70359b948353e073487ec84eee69e9582d5196b919a	1	1	1	1	0	false	false	0	0	true	NA
11701	1820	+	72026	142232	19	940ba2266a780c37bf2a106eb4c738c2f9e2eeb53c44a108dfe5524eb50386ea	1	25	1	1	0	true	false	0	0	true	0.00000000000000
11701	1820	-	72026	9880	27	fdec2d2612e41d500ca5f9ad9dba4a3d24e8e974340d54f83b486ffef5b8ec4f	1	8075	323	17*19	2	false	false	0	0	true	NA
11701	9880	+	80086	150292	26	822a50700cdc194989ab295b8630d3df5654521409a53ce526f0b03e7d19872b	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
