p,Z,scale,K0,signed_frequency_count,literal_signed_offdiag,signed_total_including_diag,signed_diagonal,task_prediction,literal_over_task_prediction,signed_total_prediction,signed_total_ratio,signed_off_poisson_prediction,signed_off_poisson_ratio,signed_off_fixed_margin_prediction,signed_off_fixed_margin_ratio,signed_total_fixed_margin_prediction,signed_total_fixed_margin_ratio,positive_offdiag,positive_total
3011,0,sqrt,54,108,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3011,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3019,4,sqrt,54,108,32,464,432,231.454123882,0.138256339802,493.816495528,0.939620292561,61.2441205697,0.522499134649,45.9635399403,0.696203992154,477.96353994,0.970785344961,8,224
3019,4,cuberoot,14,28,0,112,112,57.0387545545,0,116.155018218,0.964228680933,4.00662471017,0,3.00696055684,0,115.006960557,0.973854099419,0,56
3023,0,sqrt,54,108,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3023,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3037,2,sqrt,55,110,4,224,220,113.984194929,0.0350925845683,235.936779717,0.949406871912,15.7918999012,0.25329441201,7.90115321252,0.506255212677,227.901153213,0.982882257691,2,112
3037,2,cuberoot,14,28,0,56,56,28.2581494896,0,57.0325979585,0.981894600711,0.995719459993,0,0.498187808896,0,56.4981878089,0.991182233834,0,28
3041,2,sqrt,55,110,12,232,220,113.978954291,0.10528259427,235.915817165,0.983401633632,15.7711279184,0.760884070058,7.89075353735,1.52076730609,227.890753537,1.01803165069,0,110
3041,2,cuberoot,14,28,0,56,56,28.2578099309,0,57.0312397238,0.981917985147,0.99440973364,0,0.497532082922,0,56.4975320829,0.991193737769,0,28
3049,2,sqrt,55,110,8,228,220,113.968514267,0.0701948257504,235.874057068,0.966617536639,15.7297474582,0.508590492077,7.87003610108,1.01651376147,227.870036101,1.00057034221,2,112
3049,2,cuberoot,14,28,0,56,56,28.2571334864,0,57.0285339456,0.981964573269,0.991800590357,0,0.496225795865,0,56.4962257959,0.991216655823,0,28
3061,0,sqrt,55,110,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3061,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3067,0,sqrt,55,110,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3067,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3079,2,sqrt,55,110,8,228,220,113.929847353,0.0702186493344,235.719389412,0.967251784287,15.576485872,0.513594662219,7.79330516737,1.02652210175,227.793305167,1.00090737887,2,112
3079,2,cuberoot,14,28,0,56,56,28.254628126,0,57.0185125041,0.982137161085,0.982137057486,0,0.491387715307,0,56.4913877153,0.991301546392,0,28
3083,0,sqrt,55,110,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3083,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3089,2,sqrt,55,110,8,228,220,113.917125283,0.0702264912331,235.668501133,0.967460644523,15.5260602137,0.515262718932,7.76805960479,1.02985821518,227.768059605,1.00101831835,0,110
3089,2,cuberoot,14,28,0,56,56,28.25380382,0,57.01521528,0.982193958665,0.978957591454,0,0.489795918367,0,56.4897959184,0.991329479769,0,28
3109,2,sqrt,55,110,8,228,220,113.891926665,0.0702420288627,235.567706658,0.967874600617,15.4261820521,0.51859883236,7.71805600257,1.03653044204,227.718056003,1.00123812754,2,112
3109,2,cuberoot,14,28,0,56,56,28.2521711161,0,57.0086844645,0.982306477093,0.972660019299,0,0.486643064049,0,56.486643064,0.991384811742,0,28
3119,0,sqrt,55,110,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3119,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3121,0,sqrt,55,110,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3121,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3137,1,sqrt,56,112,0,112,112,56.9996812241,0,115.998724896,0.965527854725,3.96302199554,0,0,nan,112,1,0,56
3137,1,cuberoot,14,28,0,28,28,14.0624800765,0,28.249920306,0.991153238547,0.24099458081,0,0,nan,28,1,0,14
3163,0,sqrt,56,112,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3163,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3167,0,sqrt,56,112,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3167,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3169,0,sqrt,56,112,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3169,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3181,0,sqrt,56,112,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3181,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3187,0,sqrt,56,112,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3187,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3191,0,sqrt,56,112,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3191,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3203,2,sqrt,56,112,4,228,224,115.916328442,0.0345076492135,239.665313768,0.951326649714,15.5254448954,0.257641570142,7.76757263355,0.514961389961,231.767572634,0.983744177019,0,112
3203,2,cuberoot,14,28,0,56,56,28.2447705276,0,56.9790821105,0.982816814974,0.944114892288,0,0.472352389878,0,56.4723523899,0.991635687732,0,28
3209,2,sqrt,56,112,8,232,224,115.909005921,0.0690196584506,239.636023683,0.968134909076,15.4964163291,0.516248391248,7.75304022451,1.03185328185,231.753040225,1.00106561612,0,112
3209,2,cuberoot,14,28,0,56,56,28.2443128701,0,56.9772514802,0.982848392037,0.942349641633,0,0.471468662301,0,56.4714686623,0.991651205937,0,28
3217,0,sqrt,56,112,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3217,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3221,0,sqrt,56,112,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3221,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3229,0,sqrt,56,112,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3229,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3251,0,sqrt,57,114,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3251,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3253,0,sqrt,57,114,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3253,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3257,0,sqrt,57,114,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3257,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3259,2,sqrt,57,114,8,236,228,117.987726296,0.0678036627293,243.950905186,0.967407765183,15.8109849647,0.505977332712,7.91034694504,1.01133364384,235.910346945,1.00038003019,2,116
3259,2,cuberoot,14,28,0,56,56,28.2405645904,0,56.9622583615,0.983107088989,0.927891991408,0,0.46423088732,0,56.4642308873,0.991778319123,0,28
3271,0,sqrt,57,114,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3271,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3299,0,sqrt,57,114,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3299,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3301,0,sqrt,57,114,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3301,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3307,0,sqrt,57,114,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3307,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3313,2,sqrt,57,114,4,232,228,117.922728645,0.0339205176642,243.690914579,0.952025644456,15.5532749774,0.257180562025,7.78133494413,0.514050613259,235.781334944,0.983962534842,0,114
3313,2,cuberoot,14,28,0,56,56,28.2366435255,0,56.946574102,0.983377856931,0.912767884093,0,0.45665961945,0,56.4566596195,0.991911324146,0,28
3319,2,sqrt,57,114,8,236,228,117.91563724,0.0678451152641,243.662548961,0.968552619214,15.5251581802,0.51529265642,7.7672595719,1.02996429126,235.767259572,1.00098716178,2,116
3319,2,cuberoot,14,28,0,56,56,28.2362157276,0,56.9448629105,0.983407407407,0.911117806568,0,0.455833584564,0,56.4558335846,0.991925837321,0,28
3323,0,sqrt,57,114,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3323,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3329,0,sqrt,57,114,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3329,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3331,4,sqrt,57,114,60,516,456,243.606124287,0.246299226572,518.424497148,0.995323336067,61.8769138397,0.969666977177,46.4355662361,1.29211302593,502.435566236,1.02699735981,8,236
3331,4,cuberoot,14,28,4,116,112,56.9414590213,0.0702475853052,115.765836085,1.00202273765,3.63134193936,1.10152116402,2.72514268549,1.46781305115,114.725142685,1.01111227482,0,56
3343,4,sqrt,57,114,44,500,456,243.550104696,0.180660977563,518.200418786,0.964877645548,61.6548010769,0.713650830616,46.2687818019,0.95096517104,502.268781802,0.995482932876,4,232
3343,4,cuberoot,14,28,0,112,112,56.9380795692,0,115.752318277,0.967583212735,3.61830690996,0,2.71535468423,0,114.715354684,0.976329631794,0,56
3347,2,sqrt,57,114,76,304,228,117.882880191,0.644707695271,243.531520765,1.2482983683,15.3952793546,4.93657817109,7.70224215247,9.86725663717,235.702242152,1.28976286871,0,114
3347,2,cuberoot,14,28,16,72,56,28.2342396176,0.566687830688,56.9369584703,1.26455648377,0.903495667762,17.708994709,0.45201793722,35.3968253968,56.4520179372,1.27541942044,0,28
3359,0,sqrt,57,114,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3359,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3361,0,sqrt,57,114,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3361,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3371,0,sqrt,58,116,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3371,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3373,0,sqrt,58,116,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3373,0,cuberoot,14,28,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3389,0,sqrt,58,116,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3389,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3391,0,sqrt,58,116,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3391,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3407,2,sqrt,58,116,8,240,232,119.949515703,0.0666947253027,247.798062812,0.968530573955,15.6618726152,0.510794602699,7.83553597651,1.02098950525,239.835535977,1.00068573668,2,118
3407,2,cuberoot,15,30,0,60,60,30.2641620194,0,61.0566480775,0.982693971733,1.0214264749,0,0.511013215859,0,60.5110132159,0.991555037857,0,30
3413,4,sqrt,58,116,32,496,464,247.770290067,0.129151884963,527.08116027,0.941031547677,62.5373571638,0.511694152924,46.9305189094,0.681859070465,510.930518909,0.970777790019,6,238
3413,4,cuberoot,15,30,0,120,120,61.0547905069,0,124.219162028,0.96603453156,4.07852329329,0,3.06068601583,0,123.060686016,0.97512864494,0,60
3433,0,sqrt,58,116,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3433,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3449,2,sqrt,58,116,8,240,232,119.901420702,0.0667214779707,247.605682807,0.969283084619,15.4711510583,0.517091454273,7.74006382361,1.0335832084,239.740063824,1.00108424171,0,116
3449,2,cuberoot,15,30,0,60,60,30.2609452015,0,61.043780806,0.982901111428,1.0089881125,0,0.504786771105,0,60.5047867711,0.9916570771,0,30
3457,2,sqrt,58,116,4,236,232,119.892392248,0.033363251204,247.56956899,0.953267402623,15.4353485681,0.259145427286,7.72214182344,0.517991004498,239.722141823,0.984473099585,2,118
3457,2,cuberoot,15,30,0,60,60,30.2603413364,0,61.0413653457,0.982940005687,1.00665316749,0,0.503617945007,0,60.503617945,0.991676234214,0,30
3461,0,sqrt,58,116,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3461,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3463,0,sqrt,58,116,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3463,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3467,0,sqrt,58,116,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3467,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3469,2,sqrt,58,116,16,248,232,119.878927645,0.133467994036,247.515710579,1.00195660073,15.3819544537,1.04017991004,7.69541390251,2.07916041979,239.695413903,1.03464641214,8,124
3469,2,cuberoot,15,30,4,64,60,30.259440761,0.132190149567,61.0377630441,1.04853121753,1.00317094263,3.98735632184,0.501874819729,7.97011494253,60.5018748197,1.05781845919,2,32
3491,0,sqrt,59,118,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3491,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3499,0,sqrt,59,118,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3499,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3511,0,sqrt,59,118,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3511,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3517,0,sqrt,59,118,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3517,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3527,0,sqrt,59,118,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3527,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3529,2,sqrt,59,118,8,244,236,121.945593653,0.065603026402,251.78237461,0.969090868166,15.648625673,0.511227002752,7.82874964559,1.0218745473,243.828749646,1.00070233865,2,120
3529,2,cuberoot,15,30,0,60,60,30.2550297535,0,61.0201190139,0.983282251323,0.986115046755,0,0.493337113694,0,60.4933371137,0.991844769404,0,30
3533,0,sqrt,59,118,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3533,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3539,0,sqrt,59,118,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3539,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3541,0,sqrt,59,118,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3541,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3547,0,sqrt,59,118,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3547,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3557,0,sqrt,59,118,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3557,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3559,0,sqrt,59,118,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3559,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3571,0,sqrt,59,118,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3571,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3581,4,sqrt,59,118,28,500,472,251.553197431,0.111308463919,534.212789724,0.935956625559,61.685562692,0.453914964508,46.2900251467,0.60488193539,518.290025147,0.964710829344,4,240
3581,4,cuberoot,15,30,0,120,120,61.0053057805,0,124.021223122,0.967576330721,3.8871823513,0,2.91701592624,0,122.917015926,0.976268412439,0,60
3583,0,sqrt,59,118,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3583,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3593,0,sqrt,59,118,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3593,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3607,2,sqrt,60,120,8,248,240,123.992237316,0.0645201681424,255.968949265,0.968867515813,15.8358746881,0.505182072829,7.92233009709,1.00980392157,247.922330097,1.00031328321,0,120
3607,2,cuberoot,15,30,0,60,60,30.2495148323,0,60.9980593291,0.983637851104,0.96479068478,0,0.4826629681,0,60.4826629681,0.992019812878,0,30
3613,4,sqrt,60,120,60,540,480,255.942430113,0.234427718661,543.769720454,0.993067432201,63.2383061168,0.948792016807,47.4549986153,1.2643557423,527.454998615,1.02378402218,6,246
3613,4,cuberoot,15,30,8,128,120,60.9964018821,0.131155277248,123.985607528,1.03237789088,3.85275394409,2.07643678161,2.89116588203,2.76704980843,122.891165882,1.04157202091,0,60
3617,0,sqrt,60,120,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3617,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3623,2,sqrt,60,120,16,256,240,123.97460668,0.129058687327,255.898426718,1.00039692812,15.7659398289,1.01484593838,7.88732394366,2.02857142857,247.887323944,1.03272727273,0,120
3623,2,cuberoot,15,30,4,64,60,30.2484129175,0.132238342914,60.9936516699,1.04928952846,0.960529947557,4.16436781609,0.480530240265,8.32413793103,60.4805302403,1.05819178082,0,30
3631,2,sqrt,60,120,4,244,240,123.965849628,0.0322669510353,255.863398513,0.953633858607,15.7312035252,0.254271708683,7.86993662166,0.508263305322,247.869936622,0.984387228744,2,122
3631,2,cuberoot,15,30,0,60,60,30.2478656018,0,60.9914624071,0.983744242753,0.958413660149,0,0.47947092863,0,60.4794709286,0.992072170585,0,30
3637,0,sqrt,60,120,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3637,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3643,0,sqrt,60,120,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3643,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3659,0,sqrt,60,120,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3659,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3671,0,sqrt,60,120,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3671,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3673,0,sqrt,60,120,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3673,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3677,0,sqrt,60,120,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3677,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3691,0,sqrt,60,120,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3691,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3697,2,sqrt,60,120,4,244,240,123.895050041,0.0322853899223,255.580200162,0.954690542714,15.4503651609,0.258893557423,7.72936400541,0.517507002801,247.729364005,0.984945813669,0,120
3697,2,cuberoot,15,30,0,60,60,30.2434406275,0,60.9737625101,0.984029811019,0.941303759805,0,0.470906630582,0,60.4709066306,0.992212674544,0,30
3701,0,sqrt,60,120,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3701,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3709,0,sqrt,60,120,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3709,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3719,0,sqrt,60,120,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3719,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3727,8,sqrt,61,122,184,1160,976,551.896968071,0.333395562297,1231.58787228,0.941873516381,253.492889724,0.725858623493,221.925369128,0.829107554145,1197.92536913,0.968340791417,42,530
3727,8,cuberoot,15,30,0,240,240,123.863697344,0,255.454789375,0.939500882279,14.939629729,0,13.0791946309,0,253.079194631,0.948319755601,0,120
3733,4,sqrt,61,122,40,528,488,259.948566836,0.153876593692,551.794267345,0.956878371608,63.2713635146,0.632197534209,47.4789600643,0.842478435623,535.478960064,0.98603313926,16,260
3733,4,cuberoot,15,30,0,120,120,60.9643718189,0,123.857487276,0.968855437322,3.72890436646,0,2.79817743232,0,122.798177432,0.977213200629,0,60
3739,0,sqrt,61,122,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3739,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3761,0,sqrt,61,122,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3761,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3767,0,sqrt,61,122,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3767,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3769,0,sqrt,61,122,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3769,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3779,2,sqrt,61,122,8,252,244,125.938608097,0.0635230142754,259.75443239,0.970147064217,15.6252976978,0.511990245224,7.81678580884,1.02343855846,251.816785809,1.00072756941,2,124
3779,2,cuberoot,15,30,0,60,60,30.2381582429,0,60.9526329717,0.98437092993,0.920878539296,0,0.460683081811,0,60.4606830818,0.992380451918,0,30
3793,0,sqrt,61,122,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3793,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3797,2,sqrt,61,122,40,284,244,125.919936792,0.31766216708,259.679747169,1.09365479248,15.551224651,2.57214469584,7.77971014493,5.14157973174,251.779710145,1.12797016025,20,142
3797,2,cuberoot,15,30,8,68,60,30.2370292336,0.264576256424,60.9481169344,1.11570305073,0.916513036608,8.72873563218,0.458498023715,17.4482758621,60.4584980237,1.12473849372,4,34
3803,0,sqrt,61,122,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3803,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3821,2,sqrt,61,122,4,248,244,125.895315362,0.0317724292479,259.58126145,0.955384832537,15.4535461921,0.258840265547,7.73081958628,0.5174095651,251.730819586,0.985179329284,0,122
3821,2,cuberoot,15,30,0,60,60,30.2355404344,0,60.9421617378,0.984540066993,0.910756346506,0,0.455616653574,0,60.4556166536,0.992463617464,0,30
3823,0,sqrt,61,122,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3823,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3833,2,sqrt,61,122,4,248,244,125.883120271,0.0317755072434,259.532481085,0.955564401661,15.4051656666,0.259653163528,7.70660401984,0.519035361062,251.70660402,0.98527410898,2,124
3833,2,cuberoot,15,30,0,60,60,30.2348030264,0,60.9392121054,0.984587721552,0.90790503522,0,0.454189506656,0,60.4541895067,0.992487046632,0,30
3847,2,sqrt,62,124,8,256,248,127.996880686,0.0625015231395,263.987522745,0.969742802001,15.85859111,0.504458431681,7.93342002601,1.00839234199,255.933420026,1.00026014568,2,126
3847,2,cuberoot,15,30,0,60,60,30.2339485313,0,60.9357941253,0.984642948554,0.904600987783,0,0.452535760728,0,60.4525357607,0.992514197212,0,30
3851,2,sqrt,62,124,16,264,248,127.992729161,0.125007100832,263.970916645,1.00011017636,15.8421189301,1.00996590611,7.92517537023,2.01888276947,255.92517537,1.0315515057,0,124
3851,2,cuberoot,15,30,4,64,60,30.233705531,0.132302671133,60.9348221241,1.05030256541,0.903661386653,4.42643678161,0.452065471551,8.84827586207,60.4520654716,1.05869004642,0,30
3853,0,sqrt,62,124,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3853,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3863,2,sqrt,62,124,8,256,248,127.980326171,0.0625096078384,263.921304685,0.96998611122,15.792907067,0.506556517178,7.90054390054,1.01258851298,255.900543901,1.00038865138,2,126
3863,2,cuberoot,15,30,0,60,60,30.2329795496,0,60.9319181983,0.984705582462,0.900854258348,0,0.45066045066,0,60.4506604507,0.992544987147,0,30
3877,4,sqrt,62,124,84,580,496,263.863812226,0.318346041056,559.455248904,1.03672277834,62.9435130255,1.33452989772,47.232,1.77845528455,543.232,1.06768378888,8,256
3877,4,cuberoot,15,30,12,132,120,60.9285530049,0.196951993904,123.71421202,1.06697523142,3.59040495228,3.34224137931,2.69419354839,4.45402298851,122.694193548,1.07584553256,0,60
3881,0,sqrt,62,124,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3881,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3889,0,sqrt,62,124,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3889,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3907,2,sqrt,62,124,4,252,248,127.935500384,0.0312657549155,263.742001536,0.955479212763,15.6150499104,0.256163126147,7.81152368758,0.512063991608,255.811523688,0.985100265881,0,124
3907,2,cuberoot,15,30,0,60,60,30.2303557717,0,60.9214230868,0.98487522057,0.890708983875,0,0.445582586428,0,60.4455825864,0.992628368073,0,30
3911,0,sqrt,62,124,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
3911,0,cuberoot,15,30,0,0,0,0,nan,0,nan,0,nan,0,nan,0,nan,0,0
