q	t	sign	n6	nOther	rawGcdBits	rawGcdSha256	qVal	qFreeGcd	primitiveGcd	factors	omega	rawWindow	m5Capable	rawLeaves	assignedLeaves	sizeCertified	thresholdRatio
17903	7434	+	114852	222270	19	8b05aae650cb2d8e5d8031fbbaa1f3ffea98ef1f9fac15cc49b86e4c1b0dee27	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17903	7434	-	114852	10468	26	699f925692c6bcd6bd18f0b14428ed20a6238bf0e1f6ef1c45ee00c206bddda2	1	3125	1	1	0	false	false	0	0	true	NA
17903	10468	+	117886	225304	15	059c0940641bab522898f3cb6b8ada4e9cd5997b51e9dfc674b01ce90a1d7fda	1	1	1	1	0	true	false	0	0	true	0.00000000000000
17903	10468	-	117886	7434	26	699f925692c6bcd6bd18f0b14428ed20a6238bf0e1f6ef1c45ee00c206bddda2	1	3125	1	1	0	false	false	0	0	true	NA
17903	11382	+	118800	226218	22	ce41604cc3e41f0fe350fe90a904eae9c4c3b203ca1b4d2e53d3df0f4f45aef6	1	125	1	1	0	true	false	0	0	true	0.00000000000000
17903	11382	-	118800	6520	15	059c0940641bab522898f3cb6b8ada4e9cd5997b51e9dfc674b01ce90a1d7fda	1	1	1	1	0	false	false	0	0	true	NA
17903	11676	+	119094	226512	23	daec398c082f6941d7f36d7933d6f5c6ab844de03542b483f2768f5bde85d380	1	451	451	11*41	2	true	false	0	0	true	0.313659407548207
17903	11676	-	119094	6226	23	8d06c52f26d0600693cee3598442f6b8632f63b204ccb0a5edaf11fc86cbf5e2	1	275	11	11	1	false	false	0	0	true	NA
17911	6433	+	113899	221365	20	1c474abbb030d8b67c9ead4ae695a6590d6732ebe61fb2cd0fd152b4fcecf9fc	1	55	11	11	1	true	false	0	0	true	0.123637740809762
17911	6433	-	113899	11477	22	4db5774c784424e97d3d36f98199e594dbee42d16578bdeff6dcf695075fc007	1	125	1	1	0	false	false	0	0	true	NA
17911	11477	+	118943	226409	28	6a66790d4c7b5eaa55cabb09489083b7069a08ce717f6f089eab2525f49b158e	1	10625	1	1	0	true	false	0	0	true	0.00000000000000
17911	11477	-	118943	6433	24	9146e3f9b9777085157bb41467c028f1ebdf1f07033bd59a27dcbfd502915ad4	1	625	1	1	0	false	false	0	0	true	NA
17929	4728	+	112302	219876	19	a230340975a08dfbbd0323df15bf24e24647c01ab271013f9175186f8f8947ef	1	25	1	1	0	true	false	0	0	true	0.00000000000000
17929	4728	-	112302	13200	19	a230340975a08dfbbd0323df15bf24e24647c01ab271013f9175186f8f8947ef	1	25	1	1	0	false	false	0	0	true	NA
17929	4827	+	112401	219975	17	84d98c88b7734afdaa75f3b2e81f10745d8f13b7e4636d2db03fd99626748fc0	1	5	1	1	0	true	false	0	0	true	0.00000000000000
17929	4827	-	112401	13101	17	84d98c88b7734afdaa75f3b2e81f10745d8f13b7e4636d2db03fd99626748fc0	1	5	1	1	0	false	false	0	0	true	NA
17929	13101	+	120675	228249	20	61282c620fd4d0878df429e93ff5746ac73fadd0e288c920272db8146ab51975	1	55	11	11	1	true	false	0	0	true	0.122893700047378
17929	13101	-	120675	4827	29	e220a2d9ba71ff0d07f7f041312690704155223ce0b91f8df003b1b799142362	1	25625	41	41	1	false	false	0	0	true	NA
17929	13200	+	120774	228348	32	098145ade3484d921e0e3329f4a5a169abd011b0f4b371ed2e82958f4ae537a2	1	225625	361	19^2	1	true	false	0	0	true	0.301808844463172
17929	13200	-	120774	4728	19	a230340975a08dfbbd0323df15bf24e24647c01ab271013f9175186f8f8947ef	1	25	1	1	0	false	false	0	0	true	NA
17939	3725	+	111359	218993	22	b782c0bfc77ffd2625aaa84418c2ee74fc4c67d5014033029bc47fde49714f36	1	125	1	1	0	true	false	0	0	true	0.00000000000000
17939	3725	-	111359	14213	22	b782c0bfc77ffd2625aaa84418c2ee74fc4c67d5014033029bc47fde49714f36	1	125	1	1	0	false	false	0	0	true	NA
17939	4725	+	112359	219993	26	5dd5c1893ae22a9195290bb8502cd8a134b5fd483f8058f5c1b1cd6b4b4af2a2	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
17939	4725	-	112359	13213	22	b782c0bfc77ffd2625aaa84418c2ee74fc4c67d5014033029bc47fde49714f36	1	125	1	1	0	false	false	0	0	true	NA
17939	13213	+	120847	228481	22	b782c0bfc77ffd2625aaa84418c2ee74fc4c67d5014033029bc47fde49714f36	1	125	1	1	0	true	false	0	0	true	0.00000000000000
17939	13213	-	120847	4725	22	61d88d5cb0e8a614a743e54bb5725978299e860be909f10e48db489e554b7969	1	205	41	41	1	false	false	0	0	true	NA
17939	14213	+	121847	229481	26	2fe53e880a9c3d1452788603149c2e65082a3d9ab86e132c3b3b3371c270d6f9	1	2375	19	19	1	true	false	0	0	true	0.150761805706469
17939	14213	-	121847	3725	21	71e118a05523423f12f46f6903f8a7b019a42061de90bad3ba90e6e669baf64e	1	95	19	19	1	false	false	0	0	true	NA
17959	3867	+	111621	219375	17	43b2addca74343899489ed60d881ffb57e153a2a627cb4d3bd48af47202addd5	1	5	1	1	0	true	false	0	0	true	0.00000000000000
17959	3867	-	111621	14091	25	546478e8a5f36cab1606fbc329e9aa4f668c83cbe3caaa1467774cb7777611d6	1	1375	11	11	1	false	false	0	0	true	NA
17959	14091	+	121845	229599	27	a210cd5ccbb44f0d5c9a6d8a3f26205f393037ca24749be33cad8291603aa364	1	6875	11	11	1	true	false	0	0	true	0.122777555853588
17959	14091	-	121845	3867	26	8acd0bc93e966f06da57582f5a5e003ae075e974acb882be7b809226f7cec125	1	2125	17	17	1	false	false	0	0	true	NA
18041	7779	+	116025	224271	22	ee9e1fa7e8d5a334bacce71378c2b2420c2eb9e4c336e00c84c75d5eb24c995d	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18041	7779	-	116025	10261	22	ee9e1fa7e8d5a334bacce71378c2b2420c2eb9e4c336e00c84c75d5eb24c995d	1	125	1	1	0	false	false	0	0	true	NA
18041	10261	+	118507	226753	17	5ed3f6d4f2c469d73b1b8d1d6ec5bb9ed927f33fd30bb59ec9e067cfafd9c808	1	5	1	1	0	true	false	0	0	true	0.00000000000000
18041	10261	-	118507	7779	19	43e89b4a3c515ec954407413290e6ab9d735c9a42d5cddb4e66e410a8444266f	1	25	1	1	0	false	false	0	0	true	NA
18097	3804	+	112386	220968	24	767f7a4f2209eee9b7a197a4fdd93ee37ff6f95d51d102e59361f7058f2370d3	1	625	1	1	0	true	false	0	0	true	0.00000000000000
18097	3804	-	112386	14292	19	043710038cfa3b5aa0ea84dbf031dd77bd2e8d96ff24349dffca3bf09a16aff7	1	25	1	1	0	false	false	0	0	true	NA
18097	14292	+	122874	231456	23	27a5c5bbb5c2db6cccecde0547e8e51a803a926102866cc29b01f7237377cef4	1	275	11	11	1	true	false	0	0	true	0.122668403399419
18097	14292	-	122874	3804	19	043710038cfa3b5aa0ea84dbf031dd77bd2e8d96ff24349dffca3bf09a16aff7	1	25	1	1	0	false	false	0	0	true	NA
18119	1098	+	109812	218526	19	8d42685e0a904a00e1881bd7f1211ec7c155c06ea2ce1a9d92ae24f579abb14f	1	25	1	1	0	true	false	0	0	true	0.00000000000000
18119	1098	-	109812	17020	24	d389fd374fa071ce82354ad445c66784379a334baebbe62ed5a14b4e6b7854cf	1	775	31	31	1	true	true	0	0	true	0.177684957709887
18119	6179	+	114893	223607	24	9bf67ea6c0ab6f372db6adc7431c5aabadfde28683d0e0eb22b171cbf5379ebb	1	625	1	1	0	true	false	0	0	true	0.00000000000000
18119	6179	-	114893	11939	17	68dbc5bae8051a839fe9a1f7df6a2ace246f91585307252aca2249dac835254b	1	5	1	1	0	false	false	0	0	true	NA
18119	11939	+	120653	229367	22	282d1e9a26655db932e7fed62232c738e88806f696423cd518aaf68f9c5f15db	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18119	11939	-	120653	6179	17	68dbc5bae8051a839fe9a1f7df6a2ace246f91585307252aca2249dac835254b	1	5	1	1	0	false	false	0	0	true	NA
18119	17020	+	125734	234448	23	bd2b5f24d270459dc71b0bd7e2303f4e901329a2def493d07900c9d8e1600308	1	275	11	11	1	true	false	0	0	true	0.122385121862837
18119	17020	-	125734	1098	24	9bf67ea6c0ab6f372db6adc7431c5aabadfde28683d0e0eb22b171cbf5379ebb	1	625	1	1	0	false	false	0	0	true	NA
18121	6084	+	114810	223536	26	1fe0c23a2d6c8fb0758b86f4f046989ba3c5baf5a2f2af67639353b02e892d50	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
18121	6084	-	114810	12036	26	1fe0c23a2d6c8fb0758b86f4f046989ba3c5baf5a2f2af67639353b02e892d50	1	3125	1	1	0	false	false	0	0	true	NA
18121	12036	+	120762	229488	24	c3b16fc6f3df1e7f19a9d3706d49b172a233e7d01f63ee7841e517fd747844ad	1	625	1	1	0	true	false	0	0	true	0.00000000000000
18121	12036	-	120762	6084	24	c3b16fc6f3df1e7f19a9d3706d49b172a233e7d01f63ee7841e517fd747844ad	1	625	1	1	0	false	false	0	0	true	NA
18211	7337	+	116603	225869	24	c0c8e7c68b8bd3962e2f0a6d569ba3ad98920972a17b0d43fa8beee6fed2943a	1	625	1	1	0	true	false	0	0	true	0.00000000000000
18211	7337	-	116603	10873	24	c0c8e7c68b8bd3962e2f0a6d569ba3ad98920972a17b0d43fa8beee6fed2943a	1	625	1	1	0	false	false	0	0	true	NA
18211	10873	+	120139	229405	27	856cdd4460b800751c6ad43a3e07e31228c358ac88452549a74f58e32c664d70	1	5125	41	41	1	true	false	0	0	true	0.190425058063177
18211	10873	-	120139	7337	24	c0c8e7c68b8bd3962e2f0a6d569ba3ad98920972a17b0d43fa8beee6fed2943a	1	625	1	1	0	false	false	0	0	true	NA
18217	6795	+	116097	225399	17	0176fc9a4af5663c2ad844b62445fec5901f5ae2e4c1d5850647de4a27c3ef47	1	5	1	1	0	true	false	0	0	true	0.00000000000000
18217	6795	-	116097	11421	22	0e59d39530b5f19b3cc0cbbfdd90a1fd34fdb2097890b3ddfdb51bbee82a0e89	1	125	1	1	0	false	false	0	0	true	NA
18217	11421	+	120723	230025	22	0e59d39530b5f19b3cc0cbbfdd90a1fd34fdb2097890b3ddfdb51bbee82a0e89	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18217	11421	-	120723	6795	28	a5f7c3620583ee5c19e0146ee585f4ef1f726c84a3aafd686e810eff2063b120	1	8405	1681	41^2	1	false	false	0	0	true	NA
18311	8187	+	118053	227919	22	2c9445fe4d0d73522e899002cd40eeb8603a81b6ad0bf7a29ecc34a454052551	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18311	8187	-	118053	10123	22	2c9445fe4d0d73522e899002cd40eeb8603a81b6ad0bf7a29ecc34a454052551	1	125	1	1	0	false	false	0	0	true	NA
18311	10123	+	119989	229855	33	713ffaa7809c54ad96e6aecfe0f452f0557b91158fbb6968cfbbc38f67f60fdc	1	435625	41	41	1	true	false	0	0	true	0.190434161468635
18311	10123	-	119989	8187	19	86343dd74cf3e58c2bca3c62902874d0c7880b3b0f6100c6b74eb4e86d41debf	1	25	1	1	0	false	false	0	0	true	NA
18341	3114	+	113160	223206	28	f9c3fbbcb58ec50182ddbe267811da86d319ac9f9d4a0a32fe0c183ca47179cc	1	11875	19	19	1	true	false	0	0	true	0.151904925849717
18341	3114	-	113160	15226	19	c8f473810bccb2807769a3b232f10e86203ca548c5a86565dfea4ed5c3753a1a	1	25	1	1	0	false	false	0	0	true	NA
18341	15226	+	125272	235318	19	c8f473810bccb2807769a3b232f10e86203ca548c5a86565dfea4ed5c3753a1a	1	25	1	1	0	true	false	0	0	true	0.00000000000000
18341	15226	-	125272	3114	15	98d963bab4b1a21b48666c82ce684531d683215ab8f44f53ba07da4100873452	1	1	1	1	0	false	false	0	0	true	NA
18353	1173	+	111291	221409	22	979827857d196e28965f158848b1f430fefb29c932e0ce679588af51d4238d17	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18353	1173	-	111291	17179	17	6466b0bfe29330d3f6740abc07cfdb944eb5340af7b67a650548f785d347e7df	1	5	1	1	0	true	true	0	0	true	0.00000000000000
18353	17179	+	127297	237415	29	c4efa48a6f020a5697ce5de9b2d7dd12b6f94b4ce16983ad48bcd17c153f1a6a	1	26125	209	11*19	2	true	false	0	0	true	0.272326807943303
18353	17179	-	127297	1173	22	979827857d196e28965f158848b1f430fefb29c932e0ce679588af51d4238d17	1	125	1	1	0	false	false	0	0	true	NA
18397	875	+	111257	221639	20	a54a1664558ad7aff02e1e104a1e6c98ebad57eec4a33d17077172deef693d40	1	55	11	11	1	true	false	0	0	true	0.123933287463583
18397	875	-	111257	17521	22	769650526c97ab7839fa54c295fd6c6fb7c43b155cd0604ebab4382af62a839c	1	125	1	1	0	true	true	0	0	true	0.00000000000000
18397	3718	+	114100	224482	28	80f988cae11031687e04ae39f8c8072be2b7f1af7643dfc86c635b13e1d6af54	1	12475	499	499	1	true	false	0	0	true	0.320271048329988
18397	3718	-	114100	14678	32	8004489c240bbaa1665b994f10f45eb6a26e8bb85d53c4c72f58385c66401deb	1	223975	8959	17^2*31	2	false	false	0	0	true	NA
18397	14678	+	125060	235442	23	8e62566da85642343683022efd88e3a69b0b81597a08857cbe44fd08dbfcaab9	1	275	11	11	1	true	false	0	0	true	0.122447875614278
18397	14678	-	125060	3718	24	071d0c87f0b1474c1a8a7b7b1200b8675761a8698287418b3f80899eccfd12c9	1	475	19	19	1	false	false	0	0	true	NA
18397	17521	+	127903	238285	26	aa65596cedccdd54b3895f2e56e666574a78d72ee038b73f542bb58df10873e4	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
18397	17521	-	127903	875	17	b2261a4b9898ee5b1ff01ab0f6b4f220033a688c1435fe2588a497781945eab1	1	5	1	1	0	false	false	0	0	true	NA
18427	1080	+	111642	222204	26	f3d23421380db5b0d94757127c525ddc4409304b8e84a7432edcb3ec98b27f0c	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
18427	1080	-	111642	17346	28	daa99107e3af785b62590b78ed532952d5549224478bab9588431c69b0f07a1c	1	10625	17	17	1	true	true	0	0	true	0.146377261488918
18427	6743	+	117305	227867	17	60cd6ad5af309e8d102c0b13d10a25c80955b796d8093c8b2ee57bc3eb1ea915	1	5	1	1	0	true	false	0	0	true	0.00000000000000
18427	6743	-	117305	11683	26	c443b9dbe4f363352eac4a159e84d7c09b9a5aa407cc86f457d1dc0fc9ce913e	1	3125	1	1	0	false	false	0	0	true	NA
18427	11683	+	122245	232807	17	60cd6ad5af309e8d102c0b13d10a25c80955b796d8093c8b2ee57bc3eb1ea915	1	5	1	1	0	true	false	0	0	true	0.00000000000000
18427	11683	-	122245	6743	17	60cd6ad5af309e8d102c0b13d10a25c80955b796d8093c8b2ee57bc3eb1ea915	1	5	1	1	0	false	false	0	0	true	NA
18427	17346	+	127908	238470	26	c443b9dbe4f363352eac4a159e84d7c09b9a5aa407cc86f457d1dc0fc9ce913e	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
18427	17346	-	127908	1080	24	52ec904fb21c127419f47d727fd154dc5b7151fb04744501c3314bbdcc58086b	1	625	1	1	0	false	false	0	0	true	NA
18433	713	+	111311	221909	22	e0fe7e582502484acc8e7180236e2740c126b72e115a60461e6f9d7ed78497a3	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18433	713	-	111311	17719	24	fc7dac2221db0bc7062702ed49ddb1cf464a68655d31c95293fe47a1bdb22e04	1	625	1	1	0	true	true	0	0	true	0.00000000000000
18433	17719	+	128317	238915	42	3d1f0ae48d63de41a75323a7509aaf7c60c4de05e7997363d8e5fe5054d83f87	1	197140625	12617	11*31*37	3	true	false	0	0	true	0.480946424106432
18433	17719	-	128317	713	37	cc03f248b75e1df54c07c5db84e6b2e61323e6bc502b275e01203501522d32a9	1	4833125	7733	11*19*37	3	false	false	0	0	true	NA
18461	2255	+	113021	223787	22	5ce769a25ce771bed061e9b3ed6942fb1e3186036dd9b1f9521c3d54d0d0ccb0	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18461	2255	-	113021	16205	22	5ce769a25ce771bed061e9b3ed6942fb1e3186036dd9b1f9521c3d54d0d0ccb0	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18461	9058	+	119824	230590	24	ce030422b518743e3bcd18d1117182a2f1c3eee4a1537b1be88fd7fc9b282177	1	625	1	1	0	true	false	0	0	true	0.00000000000000
18461	9058	-	119824	9402	19	042955ddc09102352eeb592d2f71de9705cd54c76bf7946c89072e1570cc5010	1	25	1	1	0	false	false	0	0	true	NA
18461	9402	+	120168	230934	26	ca1c132c8234f8e2589315a5f8674d352c39db82908ed9c8474ec10638b4e082	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
18461	9402	-	120168	9058	22	5ce769a25ce771bed061e9b3ed6942fb1e3186036dd9b1f9521c3d54d0d0ccb0	1	125	1	1	0	false	false	0	0	true	NA
18461	16205	+	126971	237737	22	5ce769a25ce771bed061e9b3ed6942fb1e3186036dd9b1f9521c3d54d0d0ccb0	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18461	16205	-	126971	2255	22	5ce769a25ce771bed061e9b3ed6942fb1e3186036dd9b1f9521c3d54d0d0ccb0	1	125	1	1	0	false	false	0	0	true	NA
18481	3143	+	114029	224915	26	5ae79dac2e59d8f9d1a7b64df28f4e2d262401eafd9aad5035b69e260c4c058f	1	2125	1	1	0	true	false	0	0	true	0.00000000000000
18481	3143	-	114029	15337	26	5ae79dac2e59d8f9d1a7b64df28f4e2d262401eafd9aad5035b69e260c4c058f	1	2125	17	17	1	false	false	0	0	true	NA
18481	15337	+	126223	237109	27	142c4132ae572d61f8c30c793ff2e5a2beb6a77f5e26a2b26c08a447a25b8129	1	3875	31	31	1	true	false	0	0	true	0.175196238166484
18481	15337	-	126223	3143	27	142c4132ae572d61f8c30c793ff2e5a2beb6a77f5e26a2b26c08a447a25b8129	1	3875	31	31	1	false	false	0	0	true	NA
18503	2845	+	113863	224881	27	f888eedfc40f4c5ea05051333f1e6d94dda979f5256c2c2e264c62bc760a1fdc	1	5125	41	41	1	true	false	0	0	true	0.191482558502836
18503	2845	-	113863	15657	22	b57508355fbc26df157e0f7c61ca73572ea1a4bb5c7ebc7c52b1537d8f2df2cd	1	125	1	1	0	false	false	0	0	true	NA
18503	15657	+	126675	237693	28	bc4937949c8e9ec828522c0a62004230b7d2457235d6dbe855b6d31f4d7cb04d	1	11875	19	19	1	true	false	0	0	true	0.150172823040983
18503	15657	-	126675	2845	24	b5676359053a6c99dcd99f3bd281eeef4cb8c8086ce43910b1ad9fac4fce5fb6	1	625	1	1	0	false	false	0	0	true	NA
18517	1463	+	112565	223667	22	16f75d84bbbc26ce2f010af9d250d0b2d26c60f6936b9e2442141960ff1b4984	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18517	1463	-	112565	17053	26	5d0ee14926fb7f8912c8015ea722cfe9c919c91c4162bc8f38ce112edae8f005	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
18517	17053	+	128155	239257	25	0cb2e7c26652b1281aa3fc9979027bae73c70e956155a8fc9ae58d8ff10be18a	1	1375	11	11	1	true	false	0	0	true	0.122151422598702
18517	17053	-	128155	1463	26	5d0ee14926fb7f8912c8015ea722cfe9c919c91c4162bc8f38ce112edae8f005	1	3125	1	1	0	false	false	0	0	true	NA
18553	9133	+	120451	231769	21	b7134b49b8461f35781c29cbcef49917ffe090a2eb5d5b1d14b25d4242f71939	1	85	1	1	0	true	false	0	0	true	0.00000000000000
18553	9133	-	120451	9419	27	d70faa4ec47ba95f9ff833e01cfc414a428e43debefd0886d3cdda1c17defd82	1	5125	41	41	1	false	false	0	0	true	NA
18553	9419	+	120737	232055	36	f7aca7fb3415b3de2ed3561131f94de0fed72878a488442286caecc06ae9e6f9	1	3431875	19	19	1	true	false	0	0	true	0.150904422231586
18553	9419	-	120737	9133	22	adca8f2bd2f66662ad7043a4c3e6bfdd2c99b8a31878920470a9433fb979d926	1	125	1	1	0	false	false	0	0	true	NA
18617	6106	+	117808	229510	26	8b3ffe13eab894889f5bb7e32a5f2b3e1f301524fc0995157e4e356d6a46b9c9	1	2375	19	19	1	true	false	0	0	true	0.151292042228219
18617	6106	-	117808	12510	19	77071bb4f59ec3cf731eb356faffe4e553513cf77b593ba17e04db778cd38846	1	19	19	19	1	false	false	0	0	true	NA
18617	12510	+	124212	235914	33	0978e778e3477862055ce01a32dc989c8f6b23f475f29c0771494c305e2f8601	1	265375	2123	11*193	2	true	false	0	0	true	0.391486486495484
18617	12510	-	124212	6106	32	208bc2f3751ffa492f673d9f64086e4fc8f7330b21b1e8d3729a252a134b4065	1	116875	187	11*17	2	false	false	0	0	true	NA
18661	5652	+	117618	229584	31	69d461457add1d1fafc1b9775d280ee2df7e54d1a85449225defc7be67c819aa	1	59375	19	19	1	true	false	0	0	true	0.151310530269910
18661	5652	-	117618	13008	25	9b41c980b9abda6b83f3f53eeb9c0f8e9a2a063b1a08de792c107b5e105b327a	1	1025	41	41	1	false	false	0	0	true	NA
18661	5922	+	117888	229854	22	df1338efc793ad6799c2eeb349daf8a43750c1f2af9233b54d568e785cf45c01	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18661	5922	-	117888	12738	28	1d7b8cf9ea48c32397ab8c772cf25eef4276f6f87a841c7cb97b1073c77af453	1	11875	19	19	1	false	false	0	0	true	NA
18661	6357	+	118323	230289	26	f8ff1165f83ef3bfe954cf471e4e0c593f74feeea7de7ee63d13f12d91621652	1	2375	19	19	1	true	false	0	0	true	0.151209172544477
18661	6357	-	118323	12303	26	f8ff1165f83ef3bfe954cf471e4e0c593f74feeea7de7ee63d13f12d91621652	1	2375	19	19	1	false	false	0	0	true	NA
18661	12303	+	124269	236235	20	6f2dd072c73187f961dc71ea5c94c54cae994152dc59bb1b70c9a3b77e125e37	1	55	11	11	1	true	false	0	0	true	0.122532141517381
18661	12303	-	124269	6357	20	6f2dd072c73187f961dc71ea5c94c54cae994152dc59bb1b70c9a3b77e125e37	1	55	11	11	1	false	false	0	0	true	NA
18661	12738	+	124704	236670	32	635a3db4c92edb1c0672e7f44dcb1db27c3339d6124c1a5d818f8c0a4b5bad66	1	213125	341	11*31	2	true	false	0	0	true	0.297895524548749
18661	12738	-	124704	5922	22	df1338efc793ad6799c2eeb349daf8a43750c1f2af9233b54d568e785cf45c01	1	125	1	1	0	false	false	0	0	true	NA
18661	13008	+	124974	236940	23	13755de3af8ec524fb9cbefb4f93a3064576bf63069ad8b7372426ee09db2c6b	1	275	11	11	1	true	false	0	0	true	0.122460472011691
18661	13008	-	124974	5652	19	5d964b6c5d501744f3f18131b96d63b133d4f76633e02cba1a6c12bdccfea97d	1	25	1	1	0	false	false	0	0	true	NA
18679	2655	+	114729	226803	21	4099e03a94bbedef280c1ded9cbc3047853ee2941b8055fdced0e4706ed7e9b7	1	85	1	1	0	true	false	0	0	true	0.00000000000000
18679	2655	-	114729	16023	30	ba618face3a40e6a7f84b64be635681e55ef0bee93aff089607072dac8d3d3cd	1	36125	289	17^2	1	false	false	0	0	true	NA
18679	16023	+	128097	240171	22	26e68846bc755d77bb0f574a4ea3c866d5e9c1f8200f8bd071496d2c8f6f6db1	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18679	16023	-	128097	2655	22	26e68846bc755d77bb0f574a4ea3c866d5e9c1f8200f8bd071496d2c8f6f6db1	1	125	1	1	0	false	false	0	0	true	NA
18701	298	+	112504	224710	22	cb69d81e582314df05ebc1feb5e240c2fb6912a859f7959592e3a79bcf088687	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18701	298	-	112504	18402	22	cb69d81e582314df05ebc1feb5e240c2fb6912a859f7959592e3a79bcf088687	1	125	1	1	0	true	true	0	0	true	0.00000000000000
18701	18402	+	130608	242814	25	71e95b012737d07a2a8493ceced733efcfa2c7eac3c25d26edeeceeb8bef31d3	1	1375	11	11	1	true	false	0	0	true	0.121916243914057
18701	18402	-	130608	298	27	b4ac2740bb0a0857832ffc6fa91ccdb154287283fd02679bc3341ac8c0d757c7	1	6875	11	11	1	false	false	0	0	true	NA
18713	7668	+	119946	232224	22	e3aa84dee646d60dc9b1b062eea1c6142153a4af6690a1c135908bf5bb4755f4	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18713	7668	-	119946	11044	26	06ea2c364678c53c2d479ae2c584fd42a53cda4f74a8fc6bd143960e6536e685	1	3125	1	1	0	false	false	0	0	true	NA
18713	11044	+	123322	235600	19	93d4b6716ab9752460f8c9acde9c7092b6fd067823a5f892097a4b7f8317b2fc	1	25	1	1	0	true	false	0	0	true	0.00000000000000
18713	11044	-	123322	7668	22	e3aa84dee646d60dc9b1b062eea1c6142153a4af6690a1c135908bf5bb4755f4	1	125	1	1	0	false	false	0	0	true	NA
18731	9061	+	121447	233833	31	cb52ecd87ef998021a59c15a95842734acacf86535d0dc9fc6ef1ff947964c17	1	87125	41	41	1	true	false	0	0	true	0.190217079748923
18731	9061	-	121447	9669	33	27729fbaadc5afd22e9377cd1747f90c68457e791a7c518310ed4b660b537e74	1	435625	697	17*41	2	false	false	0	0	true	NA
18731	9669	+	122055	234441	24	861d4ead3f63df89f8aab948511b106c1c140849b0683c86da17d329a5f931b2	1	625	1	1	0	true	false	0	0	true	0.00000000000000
18731	9669	-	122055	9061	19	35ae5d16a7b5e349d0541aa024ff877c977276583b3b78cb16a14e231721b55e	1	25	1	1	0	false	false	0	0	true	NA
18757	8648	+	121190	233732	24	1ec78778254f2d661d306830f7824bbfc2730fd8cba6bcd77f61d2c2dc1ff472	1	475	19	19	1	true	false	0	0	true	0.150850755030412
18757	8648	-	121190	10108	24	0ed91bc4c4a9214d7ce49db7fc8b9e72423a623084e530e3e1386340dcedf1d9	1	625	1	1	0	false	false	0	0	true	NA
18757	10108	+	122650	235192	24	0ed91bc4c4a9214d7ce49db7fc8b9e72423a623084e530e3e1386340dcedf1d9	1	625	1	1	0	true	false	0	0	true	0.00000000000000
18757	10108	-	122650	8648	22	0f0aa1a31d55a955d14205d2e5e5ca8641299db6a7157db904591b3eccd59375	1	125	1	1	0	false	false	0	0	true	NA
18859	130	+	113284	226438	24	ca3e755eae23dc79330c6edd39861357def0b44279d9751712802972d3c51af6	1	625	1	1	0	true	false	0	0	true	0.00000000000000
18859	130	-	113284	18728	28	199bdaddba98b8a90cee4af3c257d3df334ad043309e63ab565a5737cfc862d7	1	7225	289	17^2	1	true	true	0	0	true	0.292326036601410
18859	18728	+	131882	245036	31	c51d7399408b418ca3c5f82f4db59d8e9b468621b93d86a9c7e6bee61f58a76b	1	96875	31	31	1	false	false	0	0	true	NA
18859	18728	-	131882	130	19	0626b7f1e8dbb789601c461f399fb51ea25d844cc37e89e1f68e41b45ae75e17	1	25	1	1	0	false	false	0	0	true	NA
18911	1023	+	114489	227955	22	a70aca62f3752e3446a8bd8c697aff0d47cf961c6c066869686823bbbc21951b	1	125	1	1	0	true	false	0	0	true	0.00000000000000
18911	1023	-	114489	17887	22	a70aca62f3752e3446a8bd8c697aff0d47cf961c6c066869686823bbbc21951b	1	125	1	1	0	true	true	0	0	true	0.00000000000000
18911	4063	+	117529	230995	17	ebf63aa5e91f0f0aa0544ee39a852eb4bc8ffb4e374262ba01ddb72bc66dfe52	1	5	1	1	0	true	false	0	0	true	0.00000000000000
18911	4063	-	117529	14847	26	801d626c1b37428b74813523760d09146360914f5f0b3e43316af27db3ce0d8b	1	2375	19	19	1	false	false	0	0	true	NA
18911	14847	+	128313	241779	26	733118c2723ee252129ca8dac32fd377ba8eef4e553b01057d770e59c9c4a61f	1	3125	1	1	0	true	false	0	0	true	0.00000000000000
