q,t,p,sign,type,x,y,h,zp_size,zq_size,selected,nearest_zero,linear_distance,cyclic_distance
6697651,4520051,6459097,+,P,507721,5535494,5027773,6,0,0,-1,-1,-1
6702469,2410613,6102773,+,P,93983,2598580,2504597,4,2,0,1280377,1130236,1130236
6710269,1799198,6095263,+,P,606028,3011255,2405227,6,0,0,-1,-1,-1
6719917,289400,5993539,-,M+,436977,1345870,908893,6,4,0,1329980,1040580,1040580
6729487,953998,5993201,+,P,621486,2196971,1575485,4,2,0,504349,449649,449649
6731783,56316,6105569,-,M+,569897,2291968,1722071,6,0,0,-1,-1,-1
6732469,3582972,6476581,+,P,1358280,6299533,4941253,6,0,0,-1,-1,-1
6732469,4764205,6476581,+,P,177047,5118300,4941253,6,0,0,-1,-1,-1
6738269,2571171,6168527,+,P,178903,2928978,2750075,4,0,0,-1,-1,-1
6741961,2236548,6310673,+,P,1486396,5209341,3722945,6,2,0,1823293,413255,413255
6741961,2621613,6310673,+,P,1101331,4824276,3722945,6,2,0,1823293,798320,798320
6764239,1454676,6277339,+,P,1901262,5257201,3355939,6,0,0,-1,-1,-1
6764239,2335801,6277339,+,P,1020137,4376076,3355939,6,0,0,-1,-1,-1
6796969,1817480,6104057,+,P,129104,2075689,1946585,4,0,0,-1,-1,-1
6801797,1053727,6236179,+,P,1788743,4631214,2842471,4,0,0,-1,-1,-1
6801797,1237506,6236179,+,P,1604964,4447435,2842471,4,0,0,-1,-1,-1
6818621,558328,5946313,+,P,154136,866601,712465,6,0,0,-1,-1,-1
6825437,1411569,6354479,+,P,2117161,5645892,3528731,4,2,0,3196714,1785145,1785145
6825437,2820144,6354479,+,P,708586,4237317,3528731,4,2,0,3196714,376570,376570
6825799,2428247,6244531,+,P,328675,3085598,2756923,4,0,0,-1,-1,-1
6831113,185629,6319727,+,P,3065781,6317192,3251411,6,0,0,-1,-1,-1
6831113,3248876,6319727,+,P,2534,3253945,3251411,6,0,0,-1,-1,-1
6833243,18518,5866457,+,P,47222,112963,65741,4,0,0,-1,-1,-1
6842417,2233202,6406321,+,P,1556542,5346287,3789745,6,0,0,-1,-1,-1
6842417,2729711,6406321,+,P,1060033,4849778,3789745,6,0,0,-1,-1,-1
6848929,1367724,6210289,+,P,1010724,3389173,2378449,6,2,0,2405096,1037372,1037372
6866329,156365,6187837,-,M+,522126,1960519,1438393,4,2,0,3290841,3134476,3134476
6868231,424236,6115267,+,P,1173246,2770729,1597483,4,0,0,-1,-1,-1
6877837,454887,6295519,-,M+,127430,2346723,2219293,4,0,0,-1,-1,-1
6885883,203158,6028801,-,M+,653923,683150,29227,4,0,0,-1,-1,-1
6886349,2756793,6506243,+,P,1468813,5694420,4225607,4,0,0,-1,-1,-1
6886349,3413784,6506243,+,P,811822,5037429,4225607,4,0,0,-1,-1,-1
6898907,138571,6059653,+,P,885557,1909686,1024129,6,2,0,1097128,958557,958557
6912281,268884,6330551,-,M+,312845,2571286,2258441,4,2,0,3271969,3003085,3003085
6914111,107525,6384991,-,M+,421594,3102745,2681151,4,0,0,-1,-1,-1
6917821,2273936,6270347,+,P,111566,2497069,2385503,4,0,0,-1,-1,-1
6919463,116653,6744523,-,M+,58286,5578229,5519943,4,2,0,339334,222681,222681
6924193,177709,6296611,+,P,2353409,4884528,2531119,4,2,0,386359,208650,208650
6924193,1119036,6296611,+,P,1412082,3943201,2531119,4,2,0,386359,732677,732677
6928609,877941,6386099,+,P,2253097,5384136,3131039,4,0,0,-1,-1,-1
6928609,2129076,6386099,+,P,1001962,4133001,3131039,4,0,0,-1,-1,-1
6932609,224692,6224483,+,P,1751034,3726761,1975727,6,2,0,329647,104955,104955
6936973,4490015,6696643,+,P,764647,6019310,5254663,4,2,0,6620019,2130004,2130004
6936973,4577330,6696643,+,P,677332,5931995,5254663,4,2,0,6620019,2042689,2042689
6949297,2692149,6530947,+,P,1328697,5349544,4020847,4,2,0,3148727,456578,456578
6949297,2839444,6530947,+,P,1181402,5202249,4020847,4,2,0,3148727,309283,309283
6982907,111808,6021109,-,M-,138512,849989,711477,6,0,0,-1,-1,-1
6989063,92606,6145753,+,P,993286,2079179,1085893,4,2,0,220285,127679,127679
6991013,2414903,6592609,+,P,1787281,5989466,4202185,4,2,0,1859400,555503,555503
6991013,3599042,6592609,+,P,603142,4805327,4202185,4,2,0,5131612,1532570,1532570
6997873,573026,6154189,+,P,519058,1611143,1092085,4,0,0,-1,-1,-1
6998561,194773,6294697,-,M+,509090,1876739,1367649,4,0,0,-1,-1,-1
7003991,94041,6199027,+,P,1275201,2644444,1369243,8,0,0,-1,-1,-1
7009307,3010095,6445381,+,P,51729,3113554,3061825,6,0,0,-1,-1,-1
7009757,259641,6216887,+,P,1200025,2659692,1459667,4,2,0,2232887,1973246,1973246
7014131,1733991,6560053,+,P,2101593,5937178,3835585,4,2,0,2349958,615967,615967
7014131,3212710,6560053,+,P,622874,4458459,3835585,4,2,0,2349958,862752,862752
7016413,1784527,6277339,+,P,58367,1901262,1842895,6,0,0,-1,-1,-1
7020641,832466,6152687,+,P,112496,1057459,944963,4,0,0,-1,-1,-1
7034519,601209,6398621,-,M+,34688,1982023,1947335,6,0,0,-1,-1,-1
7039667,1264446,6255203,+,P,283972,1832391,1548419,4,0,0,-1,-1,-1
7045757,2760088,6704099,+,P,1894062,6548213,4654151,6,0,0,-1,-1,-1
7045757,4498265,6704099,+,P,155885,4810036,4654151,6,0,0,-1,-1,-1
7051633,695360,6232781,+,P,624308,1943977,1319669,8,0,0,-1,-1,-1
7067209,2057986,6573341,+,P,1552146,5162279,3610133,6,0,0,-1,-1,-1
7067209,2199071,6573341,+,P,1411061,5021194,3610133,6,0,0,-1,-1,-1
7071943,5385901,6915863,+,P,593481,6572864,5979383,4,0,0,-1,-1,-1
7071943,5636384,6915863,+,P,342998,6322381,5979383,4,0,0,-1,-1,-1
7076093,1305583,6500779,+,P,1743311,4792206,3048895,6,0,0,-1,-1,-1
7076093,1340322,6500779,+,P,1708572,4757467,3048895,6,0,0,-1,-1,-1
7080011,411377,6270751,+,P,1003813,2419004,1415191,8,0,0,-1,-1,-1
7080893,454793,6558271,+,P,2967745,6390284,3422539,4,0,0,-1,-1,-1
7080893,3254552,6558271,+,P,167986,3590525,3422539,4,0,0,-1,-1,-1
7096853,401803,6377081,+,P,1656645,3715094,2058449,6,4,0,221530,180273,180273
7109273,825358,6264421,+,P,369950,1565259,1195309,4,0,0,-1,-1,-1
7112717,1101180,6618013,+,P,2548608,6198397,3649789,6,2,0,2173416,1072236,1072236
7112717,3230173,6618013,+,P,419615,4069404,3649789,6,2,0,2173416,1056757,1056757
7120063,1393403,6386207,+,P,589667,2572738,1983071,4,2,0,3527050,2133647,2133647
7122449,3457238,6772163,+,P,1213208,5883655,4670447,4,0,0,-1,-1,-1
7122449,3781939,6772163,+,P,888507,5558954,4670447,4,0,0,-1,-1,-1
7128307,334999,6310919,+,P,1071591,2478182,1406591,6,2,0,1379163,1044164,1044164
7137517,2847982,6565093,+,P,282566,3413115,3130549,6,4,0,3424098,576116,576116
7137677,532698,6452359,-,M+,152619,1807752,1655133,4,0,0,-1,-1,-1
7148893,3763546,6845981,+,P,1264962,6293471,5028509,4,2,0,5910315,2146769,2146769
7148893,4475999,6845981,+,P,552509,5581018,5028509,4,2,0,5910315,1434316,1434316
7150691,92788,6396661,+,P,1779692,3652173,1872481,4,4,0,235030,142242,142242
7157963,782525,6459049,+,P,1483039,3748604,2265565,6,0,0,-1,-1,-1
7164631,621243,6511031,+,P,1968187,4557618,2589431,4,0,0,-1,-1,-1
7164631,636018,6511031,+,P,1953412,4542843,2589431,4,0,0,-1,-1,-1
7170671,163830,6827839,-,M+,179001,4607016,4428015,4,0,0,-1,-1,-1
7177481,2305061,6721541,+,P,1680839,5666740,3985901,4,4,0,3531726,1226665,1226665
7177481,2931100,6721541,+,P,1054800,5040701,3985901,4,4,0,3531726,600626,600626
7179079,816554,6348247,-,M+,14277,546700,532423,6,0,0,-1,-1,-1
7202053,405992,6410891,+,P,1257926,2921845,1663919,8,0,0,-1,-1,-1
7205111,686668,6597589,+,P,2265788,5218245,2952457,4,0,0,-1,-1,-1
7205111,1573113,6597589,+,P,1379343,4331800,2952457,4,0,0,-1,-1,-1
7206247,1225683,6620291,+,P,1878871,4983426,3104555,4,0,0,-1,-1,-1
7206247,1467690,6620291,+,P,1636864,4741419,3104555,4,0,0,-1,-1,-1
7218397,186076,7003543,-,M+,28777,5528342,5499565,4,2,0,2818285,2632209,2632209
7221733,1417904,6717077,+,P,2271236,5960377,3689141,4,0,0,-1,-1,-1
7221733,2932441,6717077,+,P,756699,4445840,3689141,4,0,0,-1,-1,-1
7225997,3505294,6897643,+,P,1422224,6349743,4927519,4,0,0,-1,-1,-1
7225997,4379619,6897643,+,P,547899,5475418,4927519,4,0,0,-1,-1,-1
7227973,1318377,6771197,+,P,2712163,6742704,4030541,4,0,0,-1,-1,-1
7227973,4002048,6771197,+,P,28492,4059033,4030541,4,0,0,-1,-1,-1
7239487,746961,6480373,-,M+,12152,1178727,1166575,6,0,0,-1,-1,-1
7240553,1800375,6474019,+,P,74439,1949254,1874815,4,0,0,-1,-1,-1
7243937,2759277,6606487,+,P,22509,2804296,2781787,4,2,0,3376569,617292,617292
7245929,1086866,6637181,+,P,1897826,4882519,2984693,8,0,0,-1,-1,-1
7245929,1230031,6637181,+,P,1754661,4739354,2984693,8,0,0,-1,-1,-1
7250987,1503043,6459121,+,P,204881,1912806,1707925,4,0,0,-1,-1,-1
7254857,300572,6576077,-,M+,378207,2202824,1824617,4,0,0,-1,-1,-1
7259801,782618,6682693,+,P,2437426,5657471,3220045,8,0,0,-1,-1,-1
7259801,2194823,6682693,+,P,1025221,4245266,3220045,8,0,0,-1,-1,-1
7260277,290576,6492569,-,M+,477131,1595744,1118613,4,2,0,2328844,2038268,2038268
7264597,4271686,7009777,+,P,1209170,6690027,5480857,4,0,0,-1,-1,-1
7264597,5161107,7009777,+,P,319749,5800606,5480857,4,0,0,-1,-1,-1
7270931,262818,6307121,-,M-,261442,700991,439549,6,2,0,2996891,2734073,2734073
7276039,166470,7092307,-,M+,17261,5823444,5806183,4,0,0,-1,-1,-1
7293079,1569738,6571421,+,P,671734,2913207,2241473,4,0,0,-1,-1,-1
7295201,1230591,6748799,+,P,2239795,5710182,3470387,4,0,0,-1,-1,-1
7295201,2431770,6748799,+,P,1038616,4509003,3470387,4,0,0,-1,-1,-1
7302929,38662,7223543,-,M+,40723,6708564,6667841,4,0,0,-1,-1,-1
7306661,4537320,7092307,+,P,1268862,7075045,5806183,4,2,0,6092388,1555068,1555068
7306661,5788921,7092307,+,P,17261,5823444,5806183,4,2,0,6092388,303467,303467
7314127,532626,6714193,-,M+,67307,2581962,2514655,8,0,0,-1,-1,-1
7316299,2542244,6928421,+,P,2058908,6660061,4601153,4,2,0,1248373,1293871,1293871
7316299,4332793,6928421,+,P,268359,4869512,4601153,4,2,0,6067925,1735132,1735132
7316359,380030,6405187,-,M+,531141,558124,26983,4,0,0,-1,-1,-1
7325209,5939771,7212013,+,P,593065,7125902,6532837,4,0,0,-1,-1,-1
7325209,6446726,7212013,+,P,86110,6618947,6532837,4,0,0,-1,-1,-1
7331501,1318612,6614539,+,P,994154,3306921,2312767,6,4,0,1391958,73346,73346
7345931,788190,6490111,+,P,567000,1922191,1355191,8,4,0,1538301,750111,750111
7347407,11200,6604187,-,M+,732019,2133666,1401647,6,0,0,-1,-1,-1
7357993,100477,6589969,+,P,1881347,3863172,1981825,6,0,0,-1,-1,-1
7366607,1239837,6838241,+,P,2428207,6096252,3668045,6,4,0,1762851,523014,523014
7366607,2926056,6838241,+,P,741988,4410033,3668045,6,4,0,1946592,979464,979464
7377817,376594,6824809,-,M+,176413,3130166,2953753,4,0,0,-1,-1,-1
7380199,1139502,6601223,+,P,787864,2715231,1927367,6,0,0,-1,-1,-1
7386961,3312179,7046491,+,P,1691491,6695162,5003671,6,0,0,-1,-1,-1
7386961,4652342,7046491,+,P,351328,5354999,5003671,6,0,0,-1,-1,-1
7387201,1337594,6713717,+,P,1335218,4008031,2672813,4,0,0,-1,-1,-1
7391519,2002011,6624659,+,P,21487,2044986,2023499,4,2,0,698177,1303834,1303834
7403197,5391210,7204261,+,P,619434,6630079,6010645,6,0,0,-1,-1,-1
7403197,5436463,7204261,+,P,574181,6584826,6010645,6,0,0,-1,-1,-1
7411771,92710,6939601,-,M+,379459,4013870,3634411,6,0,0,-1,-1,-1
7413101,464770,6755741,+,P,2346810,5158391,2811581,6,0,0,-1,-1,-1
7413101,1214231,6755741,+,P,1597349,4408930,2811581,6,0,0,-1,-1,-1
7423879,6558357,7347871,+,P,333465,7225288,6891823,4,2,0,5708503,849854,849854
7423879,6769240,7347871,+,P,122582,7014405,6891823,4,2,0,5708503,1060737,1060737
7425749,1052412,6554341,+,P,273480,1599373,1325893,8,2,0,1132951,80539,80539
7426613,620310,6768079,-,M+,38223,2196564,2158341,6,0,0,-1,-1,-1
7427701,355200,6627083,+,P,1468174,3291549,1823375,4,0,0,-1,-1,-1
7436113,1162839,6888577,+,P,2440521,6043882,3603361,6,4,0,2291687,1128848,1128848
7436113,2758666,6888577,+,P,844694,4448055,3603361,6,4,0,2375631,383035,383035
7443889,429737,6654919,+,P,1491361,3412460,1921099,4,0,0,-1,-1,-1
7445959,12308,7370369,-,M+,63281,6904520,6841239,4,0,0,-1,-1,-1
7465483,319983,6633007,+,P,1318167,2956318,1638151,6,0,0,-1,-1,-1
7468157,438765,6874163,-,M+,155228,2871433,2716205,4,2,0,337678,101087,101087
7474903,1382598,6995113,+,P,2733774,6850147,4116373,4,0,0,-1,-1,-1
7474903,3971407,6995113,+,P,144965,4261338,4116373,4,0,0,-1,-1,-1
7475047,1431061,6926971,+,P,2207453,5845968,3638515,4,0,0,-1,-1,-1
7475047,2557512,6926971,+,P,1081002,4719517,3638515,4,0,0,-1,-1,-1
7475581,128616,6654643,+,P,1600398,3329413,1729015,4,0,0,-1,-1,-1
7482679,47515,6772357,+,P,2462909,4973334,2510425,8,2,0,1694571,1647056,1647056
7482679,711402,6772357,+,P,1799022,4309447,2510425,8,2,0,1694571,983169,983169
7488017,1391160,6637373,+,P,142348,1675857,1533509,6,2,0,3206446,1815286,1815286
7501609,478694,6733123,-,M+,289791,1643512,1353721,6,0,0,-1,-1,-1
7526443,3461016,7158199,+,P,1487718,6436453,4948735,4,0,0,-1,-1,-1
7526443,4226989,7158199,+,P,721745,5670480,4948735,4,0,0,-1,-1,-1
7528021,2875648,7133843,+,P,1893126,6661901,4768775,10,4,0,3742102,866454,866454
7528021,4296833,7133843,+,P,471941,5240716,4768775,10,4,0,3785918,510915,510915
7533377,158032,7011947,-,M+,363397,3725334,3361937,4,0,0,-1,-1,-1
7546673,248322,6951047,-,M+,347303,3128968,2781665,4,0,0,-1,-1,-1
7549799,1835147,6852739,+,P,835231,3505610,2670379,4,4,0,1356967,478180,478180
7555469,137046,6606973,+,P,778950,1694947,915997,6,0,0,-1,-1,-1
7556083,1219376,7035797,+,P,2694704,6608785,3914081,4,0,0,-1,-1,-1
7556083,3487069,7035797,+,P,427011,4341092,3914081,4,0,0,-1,-1,-1
7560193,229031,7078693,-,M+,252468,3960661,3708193,4,0,0,-1,-1,-1
7569481,947017,6941483,+,P,2226477,5399972,3173495,4,2,0,3326766,2379749,2379749
7569481,1631984,6941483,+,P,1541510,4715005,3173495,4,2,0,3326766,1694782,1694782
7570637,4343528,7318613,+,P,1462940,7269409,5806469,4,2,0,7272976,2929448,2929448
7570637,5757265,7318613,+,P,49203,5855672,5806469,4,2,0,7272976,1515711,1515711
7580569,236617,6545353,-,M-,97439,798598,701159,6,0,0,-1,-1,-1
7587751,1235753,6810431,+,P,910757,3057268,2146511,4,0,0,-1,-1,-1
7596047,215088,7093621,-,M+,287337,3863976,3576639,4,0,0,-1,-1,-1
7613651,4058988,7263241,+,P,1101792,6262573,5160781,4,0,0,-1,-1,-1
7613651,4160113,7263241,+,P,1000667,6161448,5160781,4,0,0,-1,-1,-1
7614967,1979838,6893911,+,P,587736,3155311,2567575,4,0,0,-1,-1,-1
7624349,88612,7177619,-,M+,358117,4408626,4050509,4,0,0,-1,-1,-1
7624769,738180,6653389,+,P,86928,912037,825109,4,2,0,117802,620378,620378
7637351,212107,7339027,-,M+,86216,5336975,5250759,6,0,0,-1,-1,-1
7640443,590161,7078693,+,P,3118031,6826224,3708193,4,2,0,2042162,1452001,1452001
7640443,3455724,7078693,+,P,252468,3960661,3708193,4,2,0,2042162,1413562,1413562
7643737,110663,7423301,-,M+,109772,5990021,5880249,6,0,0,-1,-1,-1
7648913,3128302,7262639,+,P,1816692,6761687,4944995,4,0,0,-1,-1,-1
7648913,4444043,7262639,+,P,500951,5445946,4944995,4,0,0,-1,-1,-1
7660417,734833,6878671,+,P,1453361,3641556,2188195,6,2,0,519289,215544,215544
7669553,157245,6886519,-,M+,625788,2031069,1405281,4,4,0,1645455,1488210,1488210
7680341,479653,7156987,-,M+,43700,3537209,3493509,4,0,0,-1,-1,-1
7683593,209582,6982081,+,P,2563426,5336435,2773009,4,2,0,8142,201440,201440
7683593,1127363,6982081,+,P,1645645,4418654,2773009,4,2,0,8142,1119221,1119221
7691329,1853973,6894971,+,P,262849,2379672,2116823,4,0,0,-1,-1,-1
7700249,638361,6913429,+,P,1554147,3746656,2192509,6,0,0,-1,-1,-1
7706177,4560812,7397113,+,P,981916,6524645,5542729,4,2,0,7571151,3010339,3010339
7706177,4670261,7397113,+,P,872467,6415196,5542729,4,2,0,7571151,2900890,2900890
7712603,1240749,6946963,+,P,1112373,3465496,2353123,4,2,0,3724942,2484193,2484193
7717063,6210290,7572449,+,P,494474,7199239,6704765,4,4,0,6314237,103947,103947
7717063,6331555,7572449,+,P,373209,7077974,6704765,4,4,0,6314237,17318,17318
7720633,1828825,6981847,+,P,720305,3269436,2549131,6,0,0,-1,-1,-1
7722707,1401892,7203379,+,P,2685518,6772929,4087411,4,0,0,-1,-1,-1
7722707,3656961,7203379,+,P,430449,4517860,4087411,4,0,0,-1,-1,-1
7725521,2907946,7049921,+,P,88374,3084695,2996321,4,0,0,-1,-1,-1
7743097,6237947,7611377,+,P,583109,7404166,6821057,4,4,0,6034898,203049,203049
7743097,6613846,7611377,+,P,207210,7028267,6821057,4,4,0,6743156,129310,129310
7748773,17293,6985481,-,M+,745998,2388435,1642437,4,0,0,-1,-1,-1
7750987,1866985,7017203,+,P,747513,3362012,2614499,4,2,0,2483964,616979,616979
7761181,53905,6875053,+,P,1504379,3062664,1558285,4,2,0,3343043,3289138,3289138
7779461,711839,6788891,+,P,133631,979102,845471,6,4,0,468542,243297,243297
7783231,587282,7081199,-,M+,114749,2281724,2166975,4,2,0,297253,290029,290029
7794019,674021,6882937,-,M+,237060,742423,505363,6,2,0,1058740,384719,384719
7794833,440933,7009603,+,P,1857289,4155512,2298223,4,0,0,-1,-1,-1
7802621,4218698,7497031,+,P,1444792,7108283,5663491,4,0,0,-1,-1,-1
7802621,5274743,7497031,+,P,388747,6052238,5663491,4,0,0,-1,-1,-1
7813777,589991,6965753,+,P,1287617,3165226,1877609,6,2,0,2610413,2020422,2020422
7817279,412062,7253639,-,M+,151577,3459736,3308159,4,0,0,-1,-1,-1
7825369,528859,6917293,+,P,939977,2408814,1468837,6,0,0,-1,-1,-1
7825373,53947,7069571,-,M+,701854,2480811,1778957,4,0,0,-1,-1,-1
7830481,1840681,7035797,+,P,427011,2694704,2267693,4,0,0,-1,-1,-1
7838387,968178,7216159,+,P,2514612,5997403,3482791,4,0,0,-1,-1,-1
7838387,2264035,7216159,+,P,1218755,4701546,3482791,4,0,0,-1,-1,-1
7847327,789491,6894317,+,P,386765,1563022,1176257,4,2,0,3497934,2708443,2708443
7859581,1667749,7335047,+,P,2520093,6707936,4187843,4,2,0,471282,1196467,1196467
7859581,3560732,7335047,+,P,627110,4814953,4187843,4,2,0,471282,3089450,3089450
7862047,417084,7379171,-,M+,65791,4064830,3999039,8,2,0,2253207,1836123,1836123
7880737,487604,6863141,-,M-,269960,529991,260031,6,2,0,373094,114510,114510
7891069,310206,7305791,-,M+,275071,3483916,3208845,4,2,0,390651,80445,80445
7898747,1907134,7111243,+,P,479084,2865303,2386219,4,0,0,-1,-1,-1
7904753,1510086,7032313,+,P,287586,2085259,1797673,6,2,0,3313903,1803817,1803817
7906291,1742700,7137397,+,P,781332,3305365,2524033,4,0,0,-1,-1,-1
7917521,481047,7009823,+,P,1082587,2646222,1563635,6,0,0,-1,-1,-1
7923499,460974,7247533,-,M+,214991,2730762,2515771,4,0,0,-1,-1,-1
7924243,190851,7050863,-,M+,682528,1619731,937203,4,0,0,-1,-1,-1
7932289,62886,7305791,+,P,3483916,7030719,3546803,4,0,0,-1,-1,-1
7932289,3271731,7305791,+,P,275071,3821874,3546803,4,0,0,-1,-1,-1
7933313,33427,7184137,+,P,2655653,5344734,2689081,4,0,0,-1,-1,-1
7933313,849678,7184137,+,P,1839402,4528483,2689081,4,0,0,-1,-1,-1
7934959,1387685,7349917,+,P,2451979,6291644,3839665,4,0,0,-1,-1,-1
7934959,2781392,7349917,+,P,1058272,4897937,3839665,4,0,0,-1,-1,-1
7939727,176205,7491623,-,M+,271898,4626793,4354895,6,0,0,-1,-1,-1
7945489,893567,6999481,+,P,429865,1753298,1323433,4,0,0,-1,-1,-1
7950881,329805,7043273,-,M+,577802,1267819,690017,6,0,0,-1,-1,-1
7964569,4791654,7704467,+,P,1352200,7496055,6143855,8,2,0,7047059,2255405,2255405
7964569,5935443,7704467,+,P,208411,6352266,6143855,8,2,0,7047059,1111616,1111616
7970357,3578220,7592201,+,P,1745044,7068309,5323265,4,4,0,3238142,340078,340078
7970357,4799373,7592201,+,P,523891,5847156,5323265,4,4,0,4732214,67159,67159
7973149,1398450,7215821,+,P,1273402,3945255,2671853,4,2,0,1983475,585025,585025
7980061,2205064,7416313,+,P,1828760,5862585,4033825,4,4,0,2278990,73926,73926
7980061,2480097,7416313,+,P,1553727,5587552,4033825,4,4,0,2278990,201107,201107
7981837,64260,7045391,+,P,1362454,2789169,1426715,4,0,0,-1,-1,-1
8013463,4859859,7721347,+,P,1108791,7077442,5968651,4,0,0,-1,-1,-1
8013463,5324746,7721347,+,P,643904,6612555,5968651,4,0,0,-1,-1,-1
8023429,768939,7243297,-,M+,11192,1793565,1782373,4,0,0,-1,-1,-1
8024869,1785800,7543709,+,P,2870948,7527697,4656749,6,0,0,-1,-1,-1
8024869,4640737,7543709,+,P,16011,4672760,4656749,6,0,0,-1,-1,-1
8035007,1812400,7189943,+,P,307158,2426717,2119559,6,0,0,-1,-1,-1
8039791,601604,7175561,-,M+,262625,1388576,1125951,4,6,0,722079,120475,120475
8051437,3285599,7592471,+,P,1553075,6391750,4838675,4,0,0,-1,-1,-1
8051437,3637954,7592471,+,P,1200720,6039395,4838675,4,0,0,-1,-1,-1
8052601,1095212,7370609,+,P,2183444,5462101,3278657,6,2,0,538852,556360,556360
8052601,1370149,7370609,+,P,1908507,5187164,3278657,6,2,0,538852,831297,831297
8053103,121156,7202401,-,M+,729545,1977032,1247487,6,0,0,-1,-1,-1
8054369,1019714,7405501,+,P,2492578,6004871,3512293,6,0,0,-1,-1,-1
8054369,2111663,7405501,+,P,1400629,4912922,3512293,6,0,0,-1,-1,-1
8056201,840184,7422167,+,P,2777778,6395741,3617963,4,4,0,1680467,840283,840283
8056201,2591537,7422167,+,P,1026425,4644388,3617963,4,4,0,1902079,689458,689458
8057701,4267,7510729,-,M+,542704,4224629,3681925,4,2,0,1584559,1580292,1580292
8060683,241018,7752047,-,M+,67617,5659212,5591595,4,0,0,-1,-1,-1
8061019,4980165,7800967,+,P,1260489,7501144,6240655,4,2,0,7086513,2106348,2106348
8061019,5940832,7800967,+,P,299822,6540477,6240655,4,2,0,7086513,1145681,1145681
8061107,194706,7029227,-,M-,643240,837173,193933,4,2,0,470331,275625,275625
8065171,1537522,7331501,+,P,1391958,4321439,2929481,4,0,0,-1,-1,-1
8096041,595268,7189319,-,M+,311453,1153718,842265,4,0,0,-1,-1,-1
8109191,2192047,7311047,+,P,330135,2852318,2522183,4,0,0,-1,-1,-1
8130757,11613,7411687,+,P,3085653,6182920,3097267,6,0,0,-1,-1,-1
8130757,1868500,7411687,+,P,1228766,4326033,3097267,6,0,0,-1,-1,-1
8141213,1497456,7535809,+,P,2405928,6309313,3903385,4,0,0,-1,-1,-1
8141213,2676889,7535809,+,P,1226495,5129880,3903385,4,0,0,-1,-1,-1
8147813,109192,7625363,-,M+,413257,4381470,3968213,6,4,0,642209,533017,533017
8149027,83594,7043137,-,M-,324202,1022295,698093,4,0,0,-1,-1,-1
8166217,2272812,7688591,+,P,2550022,7372857,4822835,6,0,0,-1,-1,-1
8166217,4507101,7688591,+,P,315733,5138568,4822835,6,0,0,-1,-1,-1
8170243,578982,7496933,-,M+,94327,2878090,2783763,4,6,0,2254799,1675817,1675817
8170847,31418,8098709,-,M+,40719,7634462,7593743,4,0,0,-1,-1,-1
8173547,5689008,7952761,+,P,939036,7567081,6628045,4,2,0,4520311,1168697,1168697
8173547,6242365,7952761,+,P,385679,7013724,6628045,4,2,0,4520311,1722054,1722054
8187691,3998734,7773371,+,P,1288716,6576167,5287451,4,0,0,-1,-1,-1
8187691,4090247,7773371,+,P,1197203,6484654,5287451,4,0,0,-1,-1,-1
8195647,5486173,7941281,+,P,928911,7343996,6415085,6,0,0,-1,-1,-1
8195647,5817800,7941281,+,P,597284,7012369,6415085,6,0,0,-1,-1,-1
8210087,2094234,7424279,+,P,615196,3324627,2709431,4,0,0,-1,-1,-1
8221249,137465,7133843,-,M-,471941,949940,477999,10,0,0,-1,-1,-1
8239547,1693776,7616039,+,P,2181214,6056205,3874991,4,0,0,-1,-1,-1
8239547,2315157,7616039,+,P,1559833,5434824,3874991,4,0,0,-1,-1,-1
8240863,253416,7764511,-,M+,222935,4652982,4430047,6,0,0,-1,-1,-1
8252303,938414,7210529,-,M-,21470,103359,81889,4,0,0,-1,-1,-1
8253991,170011,7813759,-,M+,270220,5002355,4732135,4,2,0,3957967,3787956,3787956
8265617,312313,7792457,-,M+,160846,4641183,4480337,6,2,0,3552192,3239879,3239879
8273051,832384,7318321,-,M+,122345,757556,635211,6,0,0,-1,-1,-1
8283817,3527181,7854127,+,P,1748805,7024792,5275987,6,0,0,-1,-1,-1
8283817,4446652,7854127,+,P,829334,6105321,5275987,6,0,0,-1,-1,-1
8284663,1840467,7502723,+,P,970615,3781698,2811083,6,0,0,-1,-1,-1
8285257,377394,7376683,+,P,1547844,3473083,1925239,4,0,0,-1,-1,-1
8301703,1613384,7419299,+,P,511490,2636365,2124875,4,2,0,483117,1130267,1130267
8302759,1364533,7318613,+,P,49203,1462940,1413737,4,2,0,298529,1066004,1066004
8305307,3096930,7832743,+,P,1900428,6897787,4997359,4,0,0,-1,-1,-1
8305307,4062403,7832743,+,P,934955,5932314,4997359,4,0,0,-1,-1,-1
8319127,668525,7226189,+,P,35,668596,668561,4,0,0,-1,-1,-1
8323291,321550,7619917,+,P,3078122,6477795,3399673,6,2,0,4010242,3688692,3688692
8323291,2257551,7619917,+,P,1142121,4541794,3399673,6,2,0,4010242,1752691,1752691
8327503,1103377,7302331,+,P,47921,1199220,1151299,4,0,0,-1,-1,-1
8335427,162998,7805957,-,M+,366471,4466138,4099667,4,0,0,-1,-1,-1
8335597,483552,7489127,+,P,1926754,4337061,2410307,6,2,0,4114649,3631097,3631097
8338877,3742618,7686223,+,P,27680,3797979,3770299,4,0,0,-1,-1,-1
8372029,540216,7665191,-,M+,166621,2883946,2717325,6,0,0,-1,-1,-1
8415383,3342564,8002639,+,P,2183610,7709785,5526175,6,2,0,4102087,759523,759523
