X,rank_abs_C,p,q,r,zp,zq,zr,Hpqr,den,base_num,single_total_num,pair_total_num,primitive_num,lower_exact,C_exact,C_decimal,abs_C_decimal,total_excess_exact,scaled_reconstruction_error
256,340,307,347,419,2,2,2,0,44635651,524288,744,160926,-685958,685958/44635651,-685958/44635651,-0.015367939855968495,0.015367939855968495,-524288/44635651,0
256,341,307,443,499,2,2,6,0,67864499,1572864,-1136,-532422,-1039306,1039306/67864499,-1039306/67864499,-0.015314428240308677,0.015314428240308677,-1572864/67864499,0
256,342,367,499,503,2,6,2,0,92115899,1572864,4288,-178632,-1398520,1398520/92115899,-1398520/92115899,-0.015182178268704733,0.015182178268704733,-1572864/92115899,0
256,343,257,283,443,2,2,2,0,32219833,524288,1176,-36488,-488976,488976/32219833,-488976/32219833,-0.015176242533597241,0.015176242533597241,-524288/32219833,0
256,344,257,367,379,2,2,6,0,35746901,1572864,4488,-1035974,-541378,541378/35746901,-541378/35746901,-0.015144753387153756,0.015144753387153756,-1572864/35746901,0
256,345,347,379,503,2,6,2,0,66151039,1572864,4404,-576902,-1000366,1000366/66151039,-1000366/66151039,-0.015122453329871357,0.015122453329871357,-1572864/66151039,0
256,346,257,283,439,2,2,2,0,31928909,524288,-48,-42680,-481560,481560/31928909,-481560/31928909,-0.015082256647103101,0.015082256647103101,-524288/31928909,0
256,347,283,347,443,2,2,2,0,43503043,524288,1560,129582,-655430,655430/43503043,-655430/43503043,-0.015066302373376502,0.015066302373376502,-524288/43503043,0
256,348,257,283,433,2,2,2,0,31492523,524288,-272,-55192,-468824,468824/31492523,-468824/31492523,-0.014886835202120833,0.014886835202120833,-524288/31492523,0
256,349,283,347,433,2,2,2,0,42521033,524288,112,107278,-631678,631678/42521033,-631678/42521033,-0.014855659786063994,0.014855659786063994,-524288/42521033,0
256,350,331,443,503,2,2,2,0,73756399,524288,1084,568788,-1094160,1094160/73756399,-1094160/73756399,-0.014834780640524492,0.014834780640524492,-524288/73756399,0
256,351,283,307,331,2,2,2,0,28757611,524288,1044,-98744,-426588,426588/28757611,-426588/28757611,-0.014833916489099182,0.014833916489099182,-524288/28757611,0
256,352,257,283,431,2,2,2,0,31347061,524288,760,-61576,-463472,463472/31347061,-463472/31347061,-0.014785181934599866,0.014785181934599866,-524288/31347061,0
256,353,283,347,431,2,2,2,0,42324631,524288,1144,100174,-625606,625606/42324631,-625606/42324631,-0.014781133000308968,0.014781133000308968,-524288/42324631,0
256,354,271,463,503,4,2,2,0,63112919,1048576,-88,-119708,-928780,928780/63112919,-928780/63112919,-0.014716162945973074,0.014716162945973074,-1048576/63112919,0
256,355,307,443,503,2,2,2,0,68408503,524288,1136,477868,-1003292,1003292/68408503,-1003292/68408503,-0.014666188499988079,0.014666188499988079,-524288/68408503,0
256,356,367,433,463,2,2,2,0,73575793,524288,-140,544660,-1068808,1068808/73575793,-1068808/73575793,-0.014526625625360232,0.014526625625360232,-524288/73575793,0
256,357,367,379,443,2,6,2,0,61618199,1572864,5184,-683574,-894474,894474/61618199,-894474/61618199,-0.014516393119506787,0.014516393119506787,-1572864/61618199,0
256,358,283,433,499,2,2,6,0,61146961,1572864,-2804,-683644,-886416,886416/61146961,-886416/61146961,-0.014496484952048557,0.014496484952048557,-1572864/61146961,0
256,359,331,379,433,2,6,2,0,54319417,1572864,-2880,-783752,-786232,786232/54319417,-786232/54319417,-0.014474234876269015,0.014474234876269015,-1572864/54319417,0
256,360,283,347,419,2,2,2,0,41146219,524288,1636,68950,-594874,594874/41146219,-594874/41146219,-0.014457561702084948,0.014457561702084948,-524288/41146219,0
256,361,271,347,439,4,2,2,0,41282243,1048576,-2680,-450840,-595056,595056/41282243,-595056/41282243,-0.014414333058404796,0.014414333058404796,-1048576/41282243,0
256,362,257,283,419,2,2,2,0,30474289,524288,1252,-88480,-437060,437060/30474289,-437060/30474289,-0.01434192607414073,0.01434192607414073,-524288/30474289,0
256,363,283,431,499,2,2,6,0,60864527,1572864,292,-700620,-872536,872536/60864527,-872536/60864527,-0.014335706576673142,0.014335706576673142,-1572864/60864527,0
256,364,367,433,439,2,2,2,0,69761929,524288,-968,469516,-992836,992836/69761929,-992836/69761929,-0.014231773894899036,0.014231773894899036,-524288/69761929,0
256,365,433,443,499,2,2,6,0,95717681,1572864,-5012,-216130,-1351722,1351722/95717681,-1351722/95717681,-0.014121967706258993,0.014121967706258993,-1572864/95717681,0
256,366,293,443,463,4,2,2,0,60096937,1048576,-704,-200220,-847652,847652/60096937,-847652/60096937,-0.014104745471470535,0.014104745471470535,-1048576/60096937,0
256,367,257,347,443,2,2,2,0,39506297,524288,592,31314,-556194,556194/39506297,-556194/39506297,-0.014078616378548462,0.014078616378548462,-524288/39506297,0
256,368,347,433,443,2,2,2,0,66561193,524288,-624,411548,-935212,935212/66561193,-935212/66561193,-0.014050409222683254,0.014050409222683254,-524288/66561193,0
256,369,307,347,367,2,2,2,0,39096143,524288,1700,22982,-548970,548970/39096143,-548970/39096143,-0.014041538573255167,0.014041538573255167,-524288/39096143,0
256,370,379,439,443,6,2,2,0,73706783,1572864,-1584,-538544,-1032736,1032736/73706783,-1032736/73706783,-0.014011410591614072,0.014011410591614072,-1572864/73706783,0
256,371,293,367,443,4,2,2,0,47636233,1048576,2152,-386006,-664722,664722/47636233,-664722/47636233,-0.013954126053586143,0.013954126053586143,-1048576/47636233,0
256,372,307,433,463,2,2,2,0,61547053,524288,-1328,331996,-854956,854956/61547053,-854956/61547053,-0.013891095646772884,0.013891095646772884,-524288/61547053,0
256,373,271,439,503,4,2,2,0,59841407,1048576,-1744,-216716,-830116,830116/59841407,-830116/59841407,-0.013871933191677796,0.013871933191677796,-1048576/59841407,0
256,374,347,431,433,2,2,2,0,64758181,524288,-1040,374940,-898188,898188/64758181,-898188/64758181,-0.013869876919489137,0.013869876919489137,-524288/64758181,0
256,375,257,347,433,2,2,2,0,38614507,524288,-856,10050,-533482,533482/38614507,-533482/38614507,-0.013815584904398754,0.013815584904398754,-524288/38614507,0
256,376,347,419,443,2,2,2,0,64409099,524288,900,364260,-889448,889448/64409099,-889448/64409099,-0.013809353240603475,0.013809353240603475,-524288/64409099,0
256,377,293,347,503,4,2,2,0,51140513,1048576,1632,-346502,-703706,703706/51140513,-703706/51140513,-0.013760245228670271,0.013760245228670271,-1048576/51140513,0
256,378,367,379,431,2,6,2,0,59949083,1572864,3936,-752982,-823818,823818/59949083,-823818/59949083,-0.013741961657695414,0.013741961657695414,-1572864/59949083,0
256,379,331,367,503,2,2,2,0,61102931,524288,2116,313188,-839592,839592/61102931,-839592/61102931,-0.013740617450904278,0.013740617450904278,-524288/61102931,0
256,380,257,347,431,2,2,2,0,38436149,524288,176,3154,-527618,527618/38436149,-527618/38436149,-0.013727129635177551,0.013727129635177551,-524288/38436149,0
256,381,347,419,431,2,2,2,0,62664383,524288,484,328324,-853096,853096/62664383,-853096/62664383,-0.013613730147155521,0.013613730147155521,-524288/62664383,0
256,382,257,347,503,2,2,2,0,44857037,524288,1212,84494,-609994,609994/44857037,-609994/44857037,-0.013598624447709286,0.013598624447709286,-524288/44857037,0
256,383,331,419,443,2,2,2,0,61439227,524288,540,309812,-834640,834640/61439227,-834640/61439227,-0.013584806332280189,0.013584806332280189,-524288/61439227,0
256,384,283,433,463,2,2,2,0,56735557,524288,-436,244196,-768048,768048/56735557,-768048/56735557,-0.013537330743047081,0.013537330743047081,-524288/56735557,0
256,385,271,431,503,4,2,2,0,58750903,1048576,-128,-253388,-795060,795060/58750903,-795060/58750903,-0.013532728169301501,0.013532728169301501,-1048576/58750903,0
256,386,331,419,439,2,2,2,0,60884471,524288,-684,300260,-823864,823864/60884471,-823864/60884471,-0.013531594944793066,0.013531594944793066,-524288/60884471,0
256,387,307,433,443,2,2,2,0,58888433,524288,-932,272004,-795360,795360/58888433,-795360/58888433,-0.013506217766059423,0.013506217766059423,-524288/58888433,0
256,388,307,433,439,2,2,2,0,58356709,524288,-2156,262612,-784744,784744/58356709,-784744/58356709,-0.013447365580536764,0.013447365580536764,-524288/58356709,0
256,389,293,367,431,4,2,2,0,46345861,1048576,1320,-430086,-619810,619810/46345861,-619810/46345861,-0.013373578279190886,0.013373578279190886,-1048576/46345861,0
256,390,331,419,431,2,2,2,0,59774959,524288,124,274644,-799056,799056/59774959,-799056/59774959,-0.013367738152693672,0.013367738152693672,-524288/59774959,0
256,391,379,431,439,6,2,2,0,71710211,1572864,-2832,-613136,-956896,956896/71710211,-956896/71710211,-0.013343929499803033,0.013343929499803033,-1572864/71710211,0
256,392,307,367,503,2,2,2,0,56672507,524288,2168,229564,-756020,2060/154421,-2060/154421,-0.013340154512663432,0.013340154512663432,-524288/56672507,0
256,393,257,347,419,2,2,2,0,37366001,524288,668,-26822,-498134,498134/37366001,-498134/37366001,-0.013331209834309002,0.013331209834309002,-524288/37366001,0
256,394,307,431,433,2,2,2,0,57293261,524288,-1348,237316,-760256,760256/57293261,-760256/57293261,-0.013269553639126947,0.013269553639126947,-524288/57293261,0
256,395,307,419,443,2,2,2,0,56984419,524288,592,226956,-751836,751836/56984419,-751836/56984419,-0.013193711775845253,0.013193711775845253,-524288/56984419,0
256,396,293,439,443,4,2,2,0,56981761,1048576,-2360,-295692,-750524,750524/56981761,-750524/56981761,-0.013171302304960353,0.013171302304960353,-1048576/56981761,0
256,397,307,419,439,2,2,2,0,56469887,524288,-632,217788,-741444,741444/56469887,-741444/56469887,-0.013129900543275392,0.013129900543275392,-524288/56469887,0
256,398,257,433,463,2,2,2,0,51523103,524288,-1404,152948,-675832,675832/51523103,-675832/51523103,-0.013117067114533067,0.013117067114533067,-524288/51523103,0
256,399,283,433,443,2,2,2,0,54284777,524288,-40,186124,-710372,710372/54284777,-710372/54284777,-0.013086025940568936,0.013086025940568936,-524288/54284777,0
256,400,283,433,439,2,2,2,0,53794621,524288,-1264,177116,-700140,700140/53794621,-700140/53794621,-0.013015055910515662,0.013015055910515662,-524288/53794621,0
256,401,331,367,463,2,2,2,0,56243851,524288,1100,203540,-728928,728928/56243851,-728928/56243851,-0.012960136744548306,0.012960136744548306,-524288/56243851,0
256,402,307,419,431,2,2,2,0,55440823,524288,176,192940,-717404,717404/55440823,-717404/55440823,-0.012939995497541585,0.012939995497541585,-524288/55440823,0
256,403,307,331,347,2,2,2,0,35261099,524288,460,-68714,-456034,456034/35261099,-456034/35261099,-0.012933062579813522,0.012933062579813522,-524288/35261099,0
256,404,257,307,463,2,2,2,0,36530237,524288,-112,-54718,-469458,469458/36530237,-469458/36530237,-0.012851216924762902,0.012851216924762902,-524288/36530237,0
256,405,283,431,433,2,2,2,0,52814309,524288,-456,152588,-676420,676420/52814309,-676420/52814309,-0.012807513963687379,0.012807513963687379,-524288/52814309,0
256,406,293,431,443,4,2,2,0,55943369,1048576,-744,-331852,-715980,715980/55943369,-715980/55943369,-0.012798299651921214,0.012798299651921214,-1048576/55943369,0
256,407,283,419,443,2,2,2,0,52529611,524288,1484,142420,-668192,668192/52529611,-668192/52529611,-0.012720292179586101,0.012720292179586101,-524288/52529611,0
256,408,293,367,419,4,2,2,0,45055489,1048576,2304,-477798,-573082,573082/45055489,-573082/45055489,-0.012719471316802266,0.012719471316802266,-1048576/45055489,0
256,409,293,431,439,4,2,2,0,55438237,1048576,-3192,-343228,-702156,702156/55438237,-702156/55438237,-0.012665554281605311,0.012665554281605311,-1048576/55438237,0
256,410,283,419,439,2,2,2,0,52055303,524288,260,133636,-658184,658184/52055303,-658184/52055303,-0.012643937544653231,0.012643937544653231,-524288/52055303,0
256,411,347,367,433,2,2,2,0,55142117,524288,408,172364,-697060,697060/55142117,-697060/55142117,-0.012641154129066173,0.012641154129066173,-524288/55142117,0
256,412,283,331,367,2,2,2,0,34377991,524288,2232,-93562,-432958,432958/34377991,-432958/34377991,-0.01259404599879033,0.01259404599879033,-524288/34377991,0
256,413,257,433,443,2,2,2,0,49297483,524288,-1008,96956,-620236,620236/49297483,-620236/49297483,-0.012581494272232926,0.012581494272232926,-524288/49297483,0
256,414,307,331,503,2,2,2,0,51113351,524288,928,115404,-640620,640620/51113351,-640620/51113351,-0.012533320306078151,0.012533320306078151,-524288/51113351,0
256,415,283,307,503,2,2,2,0,43701143,524288,1872,20822,-546982,546982/43701143,-546982/43701143,-0.0125164231974436,0.0125164231974436,-524288/43701143,0
256,416,257,433,439,2,2,2,0,48852359,524288,-2232,88364,-610420,610420/48852359,-610420/48852359,-0.012495200078260294,0.012495200078260294,-524288/48852359,0
256,417,271,283,503,4,2,2,0,38576579,1048576,2176,-569864,-480888,480888/38576579,-480888/38576579,-0.012465802112727518,0.012465802112727518,-1048576/38576579,0
256,418,331,367,439,2,2,2,0,53328403,524288,272,138188,-662748,662748/53328403,-662748/53328403,-0.012427673860775467,0.012427673860775467,-524288/53328403,0
256,419,283,419,431,2,2,2,0,51106687,524288,1068,109556,-634912,634912/51106687,-634912/51106687,-0.012423266646104452,0.012423266646104452,-524288/51106687,0
256,420,379,499,503,6,6,2,0,95127863,4718592,3792,-3543186,-1179198,1179198/95127863,-1179198/95127863,-0.012395926522600428,0.012395926522600428,-4718592/95127863,0
256,421,271,443,463,4,2,2,0,55584539,1048576,-1328,-358428,-688820,688820/55584539,-688820/55584539,-0.012392294914958276,0.012392294914958276,-1048576/55584539,0
256,422,379,439,503,6,2,2,0,83689643,1572864,276,-538098,-1035042,1035042/83689643,-1035042/83689643,-0.01236762355408781,0.01236762355408781,-1572864/83689643,0
256,423,443,463,499,2,2,6,0,102349391,1572864,-1856,-309588,-1261420,1261420/102349391,-1261420/102349391,-0.012324645878938351,0.012324645878938351,-1572864/102349391,0
256,424,307,331,499,2,2,6,0,50706883,1572864,-1760,-948772,-622332,622332/50706883,-622332/50706883,-0.012273126707472829,0.012273126707472829,-1572864/50706883,0
256,425,257,431,433,2,2,2,0,47962111,524288,-1424,64668,-587532,587532/47962111,-587532/47962111,-0.012249919525018405,0.012249919525018405,-524288/47962111,0
256,426,443,499,503,2,6,2,0,111191671,1572864,1192,-218692,-1355364,1355364/111191671,-1355364/111191671,-0.012189438181930011,0.012189438181930011,-1572864/111191671,0
256,427,257,419,443,2,2,2,0,47703569,524288,516,54708,-579512,579512/47703569,-579512/47703569,-0.01214818958304776,0.01214818958304776,-524288/47703569,0
256,428,367,443,499,2,2,6,0,81127919,1572864,2428,-590290,-985002,985002/81127919,-985002/81127919,-0.012141344337946102,0.012141344337946102,-1572864/81127919,0
256,429,257,307,443,2,2,2,0,34952257,524288,284,-100630,-423942,423942/34952257,-423942/34952257,-0.012129173804140889,0.012129173804140889,-524288/34952257,0
256,430,379,433,503,6,2,2,0,82545821,1572864,-396,-573054,-999414,999414/82545821,-999414/82545821,-0.012107384576137416,0.012107384576137416,-1572864/82545821,0
256,431,257,419,439,2,2,2,0,47272837,524288,-708,46340,-569920,569920/47272837,-569920/47272837,-0.012055972016234186,0.012055972016234186,-524288/47272837,0
256,432,331,347,443,2,2,2,0,50881651,524288,616,86748,-611652,611652/50881651,-611652/50881651,-0.012021072193589001,0.012021072193589001,-524288/50881651,0
256,433,257,307,439,2,2,2,0,34636661,524288,-940,-107206,-416142,416142/34636661,-416142/34636661,-0.012014495277128473,0.012014495277128473,-524288/34636661,0
256,434,307,367,439,2,2,2,0,49461691,524288,324,60708,-585320,585320/49461691,-585320/49461691,-0.011833804873351379,0.011833804873351379,-524288/49461691,0
256,435,257,419,431,2,2,2,0,46411373,524288,100,23092,-547480,547480/46411373,-547480/46411373,-0.011796246579475251,0.011796246579475251,-524288/46411373,0
256,436,257,307,433,2,2,2,0,34163267,524288,-1164,-120294,-402830,402830/34163267,-402830/34163267,-0.011791319606523579,0.011791319606523579,-524288/34163267,0
256,437,293,463,503,4,2,2,0,68236477,1048576,536,-245698,-803414,803414/68236477,-803414/68236477,-0.011773966583884451,0.011773966583884451,-1048576/68236477,0
256,438,347,379,439,2,6,2,0,57734207,1572864,-1128,-893134,-678602,678602/57734207,-678602/57734207,-0.011753898343143433,0.011753898343143433,-1572864/57734207,0
256,439,331,347,431,2,2,2,0,49503367,524288,200,55036,-579524,579524/49503367,-579524/49503367,-0.011706759259425728,0.011706759259425728,-524288/49503367,0
256,440,257,307,431,2,2,2,0,34005469,524288,-132,-126870,-397286,397286/34005469,-397286/34005469,-0.011683003107529557,0.011683003107529557,-524288/34005469,0
256,441,307,367,433,2,2,2,0,48785677,524288,100,44980,-569368,569368/48785677,-569368/48785677,-0.011670802477538643,0.011670802477538643,-524288/48785677,0
256,442,271,367,443,4,2,2,0,44059451,1048576,1528,-543466,-506638,506638/44059451,-506638/44059451,-0.011498963071509901,0.011498963071509901,-1048576/44059451,0
256,443,283,331,347,2,2,2,0,32504531,524288,1352,-152242,-373398,373398/32504531,-373398/32504531,-0.011487567687101838,0.011487567687101838,-524288/32504531,0
256,444,307,331,463,2,2,2,0,47048671,524288,-88,15356,-539556,539556/47048671,-539556/47048671,-0.01146803912909676,0.01146803912909676,-524288/47048671,0
256,445,283,367,503,2,2,2,0,52242083,524288,3060,67284,-594632,594632/52242083,-594632/52242083,-0.011382241401055926,0.011382241401055926,-524288/52242083,0
256,446,439,443,499,2,2,6,0,97044023,1572864,-4340,-464220,-1104304,1104304/97044023,-1104304/97044023,-0.011379412825867699,0.011379412825867699,-1572864/97044023,0
256,447,331,347,419,2,2,2,0,48125083,524288,692,21508,-546488,546488/48125083,-546488/48125083,-0.011355575220514424,0.011355575220514424,-524288/48125083,0
256,448,257,347,367,2,2,2,0,32728693,524288,1624,-154366,-371546,371546/32728693,-371546/32728693,-0.0113523017860811,0.0113523017860811,-524288/32728693,0
256,449,271,439,443,4,2,2,0,52703267,1048576,-2984,-449676,-595916,595916/52703267,-595916/52703267,-0.01130700303645313,0.01130700303645313,-1048576/52703267,0
256,450,257,307,419,2,2,2,0,33058681,524288,360,-154926,-369722,369722/33058681,-369722/33058681,-0.011183809783578479,0.011183809783578479,-524288/33058681,0
256,451,257,379,463,2,6,2,0,45097589,1572864,204,-1069410,-503658,503658/45097589,-503658/45097589,-0.011168180188080565,0.011168180188080565,-1572864/45097589,0
256,452,257,463,503,2,2,2,0,59852473,524288,664,143176,-668128,668128/59852473,-668128/59852473,-0.011162913853200351,0.011162913853200351,-524288/59852473,0
256,453,257,367,463,2,2,2,0,43669697,524288,1076,-42092,-483272,483272/43669697,-483272/43669697,-0.011066529726551573,0.011066529726551573,-524288/43669697,0
256,454,367,443,503,2,2,2,0,81778243,524288,2324,377370,-903982,903982/81778243,-903982/81778243,-0.01105406483237846,0.01105406483237846,-524288/81778243,0
256,455,257,439,503,2,2,2,0,56749969,524288,-164,96016,-620140,620140/56749969,-620140/56749969,-0.010927583061763434,0.010927583061763434,-524288/56749969,0
256,456,271,431,443,4,2,2,0,51742843,1048576,-1368,-484428,-562780,562780/51742843,-562780/51742843,-0.010876480057348221,0.010876480057348221,-1048576/51742843,0
256,457,257,433,503,2,2,2,0,55974343,524288,-388,84260,-608160,608160/55974343,-608160/55974343,-0.01086497790603813,0.01086497790603813,-524288/55974343,0
256,458,307,331,443,2,2,2,0,45016331,524288,308,-36476,-488120,488120/45016331,-488120/45016331,-0.01084317600206023,0.01084317600206023,-524288/45016331,0
256,459,433,443,503,2,2,2,0,96484957,524288,-156,521638,-1045770,1045770/96484957,-1045770/96484957,-0.01083868441792434,0.01083868441792434,-524288/96484957,0
256,460,293,439,503,4,2,2,0,64699381,1048576,-1120,-346930,-700526,700526/64699381,-700526/64699381,-0.010827398796906574,0.010827398796906574,-1048576/64699381,0
256,461,257,431,503,2,2,2,0,55715801,524288,644,78128,-603060,603060/55715801,-603060/55715801,-0.010823859464929886,0.010823859464929886,-524288/55715801,0
256,462,271,367,431,4,2,2,0,42865967,1048576,696,-585434,-463838,463838/42865967,-463838/42865967,-0.010820658729103207,0.010820658729103207,-1048576/42865967,0
256,463,257,433,499,2,2,6,0,55529219,1572864,-5708,-968620,-598536,598536/55529219,-598536/55529219,-0.010778757756344457,0.010778757756344457,-1572864/55529219,0
256,464,419,443,503,2,2,2,0,93365351,524288,1368,479698,-1005354,1005354/93365351,-1005354/93365351,-0.010767956091119928,0.010767956091119928,-524288/93365351,0
256,465,307,331,439,2,2,2,0,44609863,524288,-916,-44236,-479136,479136/44609863,-479136/44609863,-0.010740584430846604,0.010740584430846604,-524288/44609863,0
256,466,271,431,439,4,2,2,0,51275639,1048576,-3816,-495100,-549660,549660/51275639,-549660/51275639,-0.010719710387226964,0.010719710387226964,-1048576/51275639,0
256,467,257,419,503,2,2,2,0,54164549,524288,1136,52736,-578160,578160/54164549,-578160/54164549,-0.010674140386546927,0.010674140386546927,-524288/54164549,0
256,468,283,331,463,2,2,2,0,43370599,524288,804,-62652,-462440,462440/43370599,-462440/43370599,-0.010662522784156152,0.010662522784156152,-524288/43370599,0
256,469,257,431,499,2,2,6,0,55272733,1572864,-2612,-984972,-585280,585280/55272733,-585280/55272733,-0.01058894627121116,0.01058894627121116,-1572864/55272733,0
256,470,293,433,503,4,2,2,0,63815107,1048576,-1568,-372170,-674838,674838/63815107,-674838/63815107,-0.010574894123424411,0.010574894123424411,-1048576/63815107,0
256,471,331,431,499,2,2,6,0,71187839,1572864,-2540,-819952,-750372,750372/71187839,-750372/71187839,-0.010540732947378836,0.010540732947378836,-1572864/71187839,0
256,472,347,439,463,2,2,2,0,70530179,524288,-796,-1266606,743114,-743114/70530179,743114/70530179,0.010536113909479798,0.010536113909479798,-524288/70530179,0
256,473,379,443,463,6,2,2,0,77736311,1572864,900,-757906,-815858,815858/77736311,-815858/77736311,-0.010495198312150419,0.010495198312150419,-1572864/77736311,0
256,474,433,443,463,2,2,2,0,88812197,524288,-1172,408890,-932006,932006/88812197,-932006/88812197,-0.010494121657636732,0.010494121657636732,-524288/88812197,0
256,475,307,331,431,2,2,2,0,43796927,524288,-108,-66268,-457912,457912/43796927,-457912/43796927,-0.010455345417270943,0.010455345417270943,-524288/43796927,0
256,476,293,431,503,4,2,2,0,63520349,1048576,496,-385010,-664062,664062/63520349,-664062/63520349,-0.010454319134801982,0.010454319134801982,-1048576/63520349,0
256,477,347,443,503,2,2,2,0,77321663,524288,1444,279530,-805262,805262/77321663,-805262/77321663,-0.010414442327760074,0.010414442327760074,-524288/77321663,0
256,478,307,347,503,2,2,2,0,53584087,524288,1288,30500,-556076,556076/53584087,-556076/53584087,-0.010377633195467154,0.010377633195467154,-524288/53584087,0
256,479,433,439,443,2,2,2,0,84208541,524288,-2000,347714,-870002,870002/84208541,-870002/84208541,-0.010331517321978064,0.010331517321978064,-524288/84208541,0
256,480,431,433,443,2,2,2,0,82673989,524288,-1192,325154,-848250,848250/82673989,-848250/82673989,-0.010260179897694304,0.010260179897694304,-524288/82673989,0
256,481,257,367,439,2,2,2,0,41406041,524288,248,-100340,-424196,424196/41406041,-424196/41406041,-0.010244785295942686,0.010244785295942686,-524288/41406041,0
256,482,431,433,439,2,2,2,0,81927497,524288,-2416,317226,-839098,839098/81927497,-839098/81927497,-0.010241958203605317,0.010241958203605317,-524288/81927497,0
256,483,419,439,443,2,2,2,0,81485863,524288,-476,295274,-819086,819086/81485863,-819086/81485863,-0.010051878569415163,0.010051878569415163,-524288/81485863,0
256,484,257,367,433,2,2,2,0,40840127,524288,24,-114868,-409444,409444/40840127,-409444/40840127,-0.010025531996998932,0.010025531996998932,-524288/40840127,0
256,485,307,331,419,2,2,2,0,42577523,524288,384,-97876,-426796,426796/42577523,-426796/42577523,-0.010023974386673457,0.010023974386673457,-524288/42577523,0
256,486,419,431,443,2,2,2,0,80000927,524288,332,273162,-797782,797782/80000927,-797782/80000927,-0.0099721594476024009,0.0099721594476024009,-524288/80000927,0
256,487,283,331,443,2,2,2,0,41497139,524288,1200,-112564,-412924,412924/41497139,-412924/41497139,-0.0099506618998480827,0.0099506618998480827,-524288/41497139,0
256,488,419,431,439,2,2,2,0,79278571,524288,-892,265458,-788854,788854/79278571,-788854/79278571,-0.0099504063967046034,0.0099504063967046034,-524288/79278571,0
256,489,283,443,503,2,2,2,0,63060607,524288,2028,100570,-626886,626886/63060607,-626886/63060607,-0.0099410080210613899,0.0099410080210613899,-524288/63060607,0
256,490,257,331,433,2,2,2,0,36834011,524288,-1216,-158126,-364946,364946/36834011,-364946/36834011,-0.0099078539125158002,0.0099078539125158002,-524288/36834011,0
256,491,293,419,503,4,2,2,0,61751801,1048576,1480,-439250,-610806,610806/61751801,-610806/61751801,-0.0098913066519306855,0.0098913066519306855,-1048576/61751801,0
256,492,331,433,463,2,2,2,0,66358549,524288,-1380,131470,-654378,654378/66358549,-654378/66358549,-0.0098612463632982688,0.0098612463632982688,-524288/66358549,0
256,493,379,439,463,6,2,2,0,77034403,1572864,-2772,-2329138,759046,-759046/77034403,759046/77034403,0.0098533378651613612,0.0098533378651613612,-1572864/77034403,0
256,494,283,331,439,2,2,2,0,41122447,524288,-24,-119940,-404324,404324/41122447,-404324/41122447,-0.0098321969993663064,0.0098321969993663064,-524288/41122447,0
256,495,347,463,499,2,2,6,0,80169839,1572864,-1400,-789660,-781804,781804/80169839,-781804/80169839,-0.0097518469508214925,0.0097518469508214925,-1572864/80169839,0
256,496,367,463,503,2,2,2,0,85470263,524288,1928,307146,-833362,833362/85470263,-833362/85470263,-0.0097503151476204062,0.0097503151476204062,-524288/85470263,0
256,497,367,433,443,2,2,2,0,70397573,524288,256,154706,-679250,679250/70397573,-679250/70397573,-0.0096487701358681788,0.0096487701358681788,-524288/70397573,0
256,498,331,347,367,2,2,2,0,42152519,524288,1648,-121428,-404508,404508/42152519,-404508/42152519,-0.0095962948264135765,0.0095962948264135765,-524288/42152519,0
256,499,367,439,503,2,2,2,0,81039839,524288,1100,249426,-774814,774814/81039839,-774814/81039839,-0.0095609025087031573,0.0095609025087031573,-524288/81039839,0
256,500,283,379,503,2,6,2,0,53950271,1572864,6156,-1064630,-514390,514390/53950271,-514390/53950271,-0.0095345211518956044,0.0095345211518956044,-1572864/53950271,0
256,501,367,433,503,2,2,2,0,79932233,524288,876,235030,-760194,760194/79932233,-760194/79932233,-0.0095104812097517658,0.0095104812097517658,-524288/79932233,0
256,502,283,331,431,2,2,2,0,40373063,524288,784,-141204,-383868,383868/40373063,-383868/40373063,-0.0095080227130648967,0.0095080227130648967,-524288/40373063,0
256,503,367,431,433,2,2,2,0,68490641,524288,-160,125946,-650074,650074/68490641,-650074/68490641,-0.0094914281792164868,0.0094914281792164868,-524288/68490641,0
256,504,367,419,439,2,2,2,0,67506347,524288,556,113786,-638630,638630/67506347,-638630/67506347,-0.0094602956370902422,0.0094602956370902422,-524288/67506347,0
256,505,347,433,439,2,2,2,0,65960189,524288,-1848,96850,-619290,619290/65960189,-619290/65960189,-0.0093888451411198951,0.0093888451411198951,-524288/65960189,0
256,506,379,463,503,6,2,2,0,88264931,1572864,2760,-748820,-826804,826804/88264931,-826804/88264931,-0.0093672990012307385,0.0093672990012307385,-1572864/88264931,0
256,507,331,433,443,2,2,2,0,63492089,524288,-984,69558,-592862,592862/63492089,-592862/63492089,-0.009337572748630148,0.009337572748630148,-524288/63492089,0
256,508,307,347,439,2,2,2,0,46766231,524288,-556,-88820,-434912,434912/46766231,-434912/46766231,-0.0092997017441923003,0.0092997017441923003,-524288/46766231,0
256,509,331,433,439,2,2,2,0,62918797,524288,-2208,59782,-581862,581862/62918797,-581862/62918797,-0.0092478246206773463,0.0092478246206773463,-524288/62918797,0
256,510,331,463,503,2,2,2,0,77086259,524288,688,170522,-695498,695498/77086259,-695498/77086259,-0.0090223343177154303,0.0090223343177154303,-524288/77086259,0
256,511,283,331,419,2,2,2,0,39248987,524288,1276,-171660,-353904,353904/39248987,-353904/39248987,-0.0090168951366821262,0.0090168951366821262,-524288/39248987,0
